engine,run,performance_score1,performance_score1_name,behaviour_score1,behaviour_score1_name,behaviour_score2,behaviour_score2_name,behaviour_score3,behaviour_score3_name,behaviour_score4,behaviour_score4_name
random,357,10.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,358,7.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,359,11.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,360,12.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,361,5.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,362,12.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,363,6.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,364,7.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,365,11.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,366,7.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,367,7.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,368,7.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,369,16.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,370,8.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,371,11.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,372,12.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,373,7.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,374,10.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,375,6.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,376,14.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,377,6.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,378,5.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,379,11.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,380,8.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,381,5.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,382,9.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,383,11.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,384,5.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,385,8.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,386,11.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,387,7.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,388,7.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,389,11.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,390,7.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,391,7.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,392,10.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,393,10.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,394,2.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,395,7.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,396,6.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,397,6.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,398,13.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,399,8.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,400,6.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,401,11.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,402,7.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,403,12.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,404,6.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,405,9.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,406,11.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,407,7.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,408,7.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,409,9.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,410,7.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,411,9.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,412,13.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,413,9.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,414,11.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,415,9.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,416,10.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,417,5.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,418,13.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,419,11.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,420,7.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,421,12.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,422,12.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,423,11.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,424,9.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,425,10.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,426,10.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,427,8.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,428,9.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,429,12.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,430,5.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,431,9.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,432,10.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,433,8.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,434,9.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,435,10.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,436,10.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,437,13.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,438,12.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,439,3.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,440,7.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,441,8.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,442,9.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,443,14.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,444,13.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,445,7.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,446,9.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,447,11.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,448,4.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,449,11.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,450,13.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,451,9.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,452,10.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,453,8.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,454,7.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,455,10.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,456,10.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,457,13.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,458,13.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,459,8.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,460,10.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,461,7.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,462,11.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,463,14.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,464,10.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,465,11.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,466,8.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,467,10.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,468,7.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,469,11.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,470,9.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,471,13.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,472,10.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,473,8.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,474,10.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,475,13.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,476,11.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,477,8.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,478,10.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,479,9.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,480,12.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,481,10.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,482,5.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,483,5.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,484,13.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,485,5.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,486,8.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,487,5.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,488,6.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,489,11.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,490,7.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,491,5.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,492,10.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,493,6.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,494,7.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,495,11.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,496,8.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,497,5.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,498,7.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,499,7.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,500,10.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,501,9.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,502,7.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,503,6.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,504,9.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,505,9.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,506,6.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,507,4.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,508,10.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,509,8.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,510,6.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,511,10.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,512,5.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,513,11.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,514,6.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,515,8.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,516,9.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,517,9.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,518,9.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,519,9.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,520,9.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,521,10.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,522,9.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,523,6.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,524,4.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,525,10.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,526,4.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,527,9.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,528,11.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,529,12.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,530,9.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,531,9.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,532,10.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,533,14.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,534,11.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,535,8.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,536,13.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,537,7.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,538,6.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,539,10.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,540,14.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,541,3.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,542,6.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,543,15.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,544,14.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,545,9.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,546,7.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,547,3.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,548,9.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,549,8.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,550,8.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,551,6.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,552,9.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,553,7.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,554,5.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,555,13.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,556,8.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,557,8.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
