run,informative_lh,prior,lh,left_pred,red_observation
2436,False,0.7,0.4,0.7,True
2437,True,0.6,0.7,0.7,True
2437,False,0.2,0.5,0.2,False
2438,True,0.5,0.09999999999999998,0.5,False
2438,False,0.9,0.6,0.75,True
2439,True,0.6,0.7,0.6,False
2439,False,0.7,0.5,0.7,True
2440,True,0.6,0.1,0.6,True
2440,False,0.7,0.5,0.7,False
2441,True,0.4,0.30000000000000004,0.6,False
2441,False,0.9,0.6,0.75,True
2442,True,0.5,0.9,0.64,True
2442,False,0.8,0.5,0.8,False
2443,True,0.5,0.7,0.7,False
2443,False,0.3,0.6,0.33,False
2444,True,0.4,0.1,0.44,True
2444,False,0.9,0.5,0.9,False
2445,True,0.4,0.1,0.44,True
2445,False,0.2,0.4,0.33,True
2446,True,0.5,0.9,0.64,True
2446,False,0.1,0.5,0.1,False
2447,True,0.6,0.2,0.6,True
2447,False,0.1,0.5,0.1,False
2448,True,0.6,0.7,0.6,True
2448,False,0.2,0.5,0.2,True
2449,True,0.5,0.30000000000000004,0.7,False
2449,False,0.9,0.5,0.9,False
2450,True,0.4,0.9,0.4,True
2450,False,0.1,0.4,0.2,True
2451,True,0.5,0.7,0.7,True
2451,False,0.7,0.5,0.7,True
2452,True,0.5,0.9,0.1,False
2452,False,0.2,0.6,0.25,False
2453,True,0.6,0.9,0.6,True
2453,False,0.1,0.6,0.2,False
2454,True,0.5,0.8,0.2,False
2454,False,0.2,0.5,0.2,True
2455,True,0.5,0.7,0.7,False
2455,False,0.3,0.5,0.3,False
2456,True,0.6,0.7,0.6,False
2456,False,0.3,0.4,0.7,False
2457,True,0.4,0.7,0.6,True
2457,False,0.3,0.6,0.33,True
2458,True,0.4,0.1,0.44,True
2458,False,0.8,0.5,0.8,False
2459,True,0.6,0.8,0.67,True
2459,False,0.2,0.4,0.67,False
2460,True,0.4,0.30000000000000004,0.43,False
2460,False,0.8,0.5,0.8,False
2461,True,0.5,0.7,0.58,True
2461,False,0.8,0.6,0.67,False
2462,True,0.5,0.7,0.7,False
2462,False,0.3,0.4,0.7,False
2463,True,0.6,0.7,0.7,True
2463,False,0.1,0.6,0.2,False
2464,True,0.6,0.1,0.6,True
2464,False,0.8,0.5,0.8,False
2465,True,0.4,0.3,0.6,True
2465,False,0.09999999999999998,0.4,0.2,False
2466,True,0.4,0.3,0.6,True
2466,False,0.9,0.5,0.9,True
2467,True,0.5,0.9,0.1,False
2467,False,0.8,0.5,0.8,True
2468,True,0.4,0.19999999999999996,0.33,False
2468,False,0.8,0.4,0.67,False
2469,True,0.4,0.8,0.33,False
2469,False,0.7,0.6,0.7,False
2470,True,0.6,0.7,0.7,True
2470,False,0.9,0.6,0.75,True
2471,True,0.4,0.9,0.4,False
2471,False,0.2,0.5,0.2,True
2472,True,0.5,0.7,0.58,True
2472,False,0.1,0.4,0.2,False
2473,True,0.6,0.8,0.67,False
2473,False,0.2,0.5,0.2,False
2474,True,0.4,0.3,0.6,True
2474,False,0.7,0.5,0.7,False
2475,True,0.5,0.7,0.58,False
2475,False,0.8,0.6,0.67,True
2476,True,0.4,0.8,0.33,True
2476,False,0.8,0.5,0.8,False
2477,True,0.4,0.1,0.44,True
2477,False,0.2,0.4,0.67,False
2478,True,0.5,0.9,0.1,False
2478,False,0.8,0.5,0.8,False
2479,True,0.5,0.8,0.67,False
2479,False,0.3,0.4,0.58,True
2480,True,0.5,0.7,0.58,False
2480,False,0.1,0.5,0.1,True
2481,True,0.6,0.9,0.6,True
2481,False,0.9,0.6,0.75,True
2482,True,0.6,0.8,0.6,False
2482,False,0.3,0.5,0.3,False
2483,True,0.5,0.9,0.9,True
2483,False,0.3,0.5,0.7,True
2484,True,0.6,0.8,0.67,True
2484,False,0.1,0.5,0.1,True
2485,True,0.4,0.9,0.4,False
2485,False,0.2,0.6,0.25,False
2486,True,0.5,0.9,0.64,True
2486,False,0.7,0.6,0.6,False
2487,True,0.5,0.7,0.7,True
2487,False,0.1,0.4,0.33,True
2488,True,0.5,0.8,0.67,False
2488,False,0.2,0.5,0.2,True
2489,True,0.5,0.7,0.7,True
2489,False,0.3,0.6,0.33,True
2490,True,0.6,0.8,0.75,True
2490,False,0.9,0.5,0.9,True
2491,True,0.6,0.8,0.6,True
2491,False,0.1,0.4,0.2,False
2492,True,0.4,0.8,0.25,False
2492,False,0.7,0.5,0.7,False
2493,True,0.5,0.3,0.6,True
2493,False,0.3,0.4,0.58,True
2494,True,0.6,0.19999999999999996,0.67,False
2494,False,0.1,0.6,0.2,True
2495,True,0.6,0.7,0.6,False
2495,False,0.1,0.4,0.2,False
2496,True,0.6,0.9,0.6,False
2496,False,0.1,0.4,0.2,False
2497,True,0.5,0.30000000000000004,0.6,False
2497,False,0.9,0.5,0.9,False
2498,True,0.5,0.9,0.64,True
2498,False,0.3,0.4,0.43,True
2499,True,0.5,0.09999999999999998,0.64,False
2499,False,0.3,0.4,0.58,True
2500,True,0.4,0.8,0.25,False
2500,False,0.3,0.6,0.33,True
2501,True,0.5,0.8,0.67,False
2501,False,0.3,0.6,0.33,False
2502,True,0.5,0.9,0.1,False
2502,False,0.1,0.5,0.1,True
2503,True,0.4,0.7,0.67,False
2503,False,0.1,0.6,0.2,False
2504,True,0.4,0.7,0.6,True
2504,False,0.2,0.6,0.67,True
2505,True,0.6,0.9,0.6,False
2505,False,0.09999999999999998,0.6,0.2,False
2506,True,0.5,0.30000000000000004,0.6,False
2506,False,0.8,0.6,0.67,False
2507,True,0.5,0.8,0.67,False
2507,False,0.2,0.5,0.2,True
2508,True,0.6,0.09999999999999998,0.6,False
2508,False,0.09999999999999998,0.6,0.2,False
2509,True,0.6,0.19999999999999996,0.6,False
2509,False,0.9,0.4,0.67,False
2510,True,0.5,0.2,0.67,True
2510,False,0.7,0.5,0.7,True
2511,True,0.5,0.7,0.58,False
2511,False,0.3,0.4,0.33,True
2512,True,0.5,0.3,0.6,True
2512,False,0.8,0.6,0.67,True
2513,True,0.5,0.09999999999999998,0.64,False
2513,False,0.7,0.4,0.64,True
2514,True,0.4,0.30000000000000004,0.43,False
2514,False,0.9,0.5,0.9,True
2515,True,0.6,0.30000000000000004,0.6,False
2515,False,0.3,0.5,0.3,False
2516,True,0.4,0.9,0.44,True
2516,False,0.2,0.5,0.2,False
2517,True,0.5,0.1,0.5,True
2517,False,0.2,0.4,0.33,True
2518,True,0.5,0.8,0.67,True
2518,False,0.3,0.5,0.7,False
2519,True,0.6,0.8,0.67,False
2519,False,0.2,0.5,0.2,False
2520,True,0.4,0.19999999999999996,0.33,False
2520,False,0.2,0.6,0.67,True
2521,True,0.4,0.3,0.43,True
2521,False,0.9,0.6,0.6,False
2522,True,0.5,0.30000000000000004,0.6,False
2522,False,0.7,0.6,0.7,True
2523,True,0.5,0.2,0.2,True
2523,False,0.8,0.5,0.8,False
2524,True,0.6,0.30000000000000004,0.6,False
2524,False,0.8,0.5,0.8,True
2525,True,0.5,0.7,0.7,True
2525,False,0.7,0.6,0.7,True
2526,True,0.5,0.7,0.7,True
2526,False,0.9,0.4,0.67,True
2527,True,0.4,0.9,0.44,False
2527,False,0.2,0.5,0.2,True
2528,True,0.5,0.09999999999999998,0.5,False
2528,False,0.2,0.5,0.2,True
2529,True,0.4,0.9,0.44,True
2529,False,0.8,0.4,0.67,False
2530,True,0.4,0.1,0.44,True
2530,False,0.8,0.5,0.8,True
2531,True,0.6,0.09999999999999998,0.6,False
2531,False,0.1,0.5,0.1,True
2532,True,0.5,0.9,0.9,True
2532,False,0.3,0.4,0.43,True
2533,True,0.4,0.8,0.33,False
2533,False,0.3,0.5,0.3,False
2534,True,0.5,0.30000000000000004,0.6,False
2534,False,0.8,0.6,0.67,True
2535,True,0.5,0.9,0.1,False
2535,False,0.9,0.6,0.75,True
2536,True,0.5,0.1,0.1,True
2536,False,0.3,0.5,0.7,False
2537,True,0.5,0.7,0.58,False
2537,False,0.9,0.4,0.67,False
2538,True,0.5,0.09999999999999998,0.5,False
2538,False,0.8,0.6,0.67,False
2539,True,0.5,0.9,0.1,False
2539,False,0.1,0.4,0.33,True
2540,True,0.6,0.19999999999999996,0.6,False
2540,False,0.2,0.6,0.67,True
2541,True,0.5,0.7,0.7,False
2541,False,0.2,0.5,0.2,True
2542,True,0.6,0.3,0.6,True
2542,False,0.2,0.5,0.2,False
2543,True,0.4,0.7,0.47,True
2543,False,0.8,0.5,0.8,True
2544,True,0.5,0.3,0.6,True
2544,False,0.1,0.4,0.2,False
2545,True,0.4,0.8,0.25,True
2545,False,0.9,0.4,0.67,True
2546,True,0.6,0.9,0.6,True
2546,False,0.3,0.5,0.3,False
2547,True,0.5,0.9,0.1,False
2547,False,0.3,0.5,0.3,True
2548,True,0.6,0.3,0.6,True
2548,False,0.3,0.5,0.3,True
2549,True,0.6,0.9,0.6,True
2549,False,0.1,0.5,0.1,False
2550,True,0.5,0.09999999999999998,0.5,False
2550,False,0.1,0.4,0.2,True
2551,True,0.5,0.19999999999999996,0.67,False
2551,False,0.7,0.5,0.7,False
2552,True,0.5,0.1,0.5,True
2552,False,0.9,0.5,0.9,True
2553,True,0.6,0.19999999999999996,0.67,False
2553,False,0.7,0.6,0.7,True
2554,True,0.6,0.8,0.67,False
2554,False,0.8,0.6,0.67,True
2555,True,0.5,0.09999999999999998,0.5,False
2555,False,0.2,0.5,0.2,False
2556,True,0.5,0.09999999999999998,0.5,False
2556,False,0.7,0.6,0.7,False
2557,True,0.5,0.7,0.7,True
2557,False,0.9,0.5,0.9,True
2558,True,0.5,0.30000000000000004,0.6,False
2558,False,0.1,0.6,0.2,False
2559,True,0.6,0.19999999999999996,0.6,False
2559,False,0.1,0.5,0.1,True
2560,True,0.6,0.30000000000000004,0.6,False
2560,False,0.8,0.5,0.8,False
2561,True,0.5,0.8,0.67,True
2561,False,0.7,0.5,0.7,True
2562,True,0.5,0.09999999999999998,0.9,False
2562,False,0.9,0.5,0.9,False
2563,True,0.4,0.9,0.4,False
2563,False,0.8,0.5,0.8,True
2564,True,0.4,0.09999999999999998,0.6,False
2564,False,0.2,0.4,0.2,True
2565,True,0.5,0.8,0.2,False
2565,False,0.8,0.6,0.67,False
2566,True,0.4,0.9,0.44,True
2566,False,0.8,0.5,0.8,True
2567,True,0.5,0.9,0.64,True
2567,False,0.9,0.6,0.6,False
2568,True,0.4,0.2,0.33,True
2568,False,0.3,0.5,0.3,False
2569,True,0.6,0.09999999999999998,0.6,False
2569,False,0.9,0.6,0.6,False
2570,True,0.6,0.1,0.6,True
2570,False,0.8,0.5,0.8,False
2571,True,0.6,0.8,0.67,True
2571,False,0.3,0.6,0.6,True
2572,True,0.5,0.8,0.67,True
2572,False,0.1,0.5,0.1,True
2573,True,0.6,0.9,0.6,True
2573,False,0.8,0.5,0.8,True
2574,True,0.5,0.3,0.6,True
2574,False,0.9,0.5,0.9,False
2575,True,0.6,0.30000000000000004,0.6,False
2575,False,0.9,0.5,0.9,True
2576,True,0.6,0.8,0.6,False
2576,False,0.1,0.6,0.2,False
2577,True,0.5,0.7,0.7,True
2577,False,0.8,0.5,0.8,False
2578,True,0.6,0.30000000000000004,0.6,False
2578,False,0.8,0.5,0.8,False
2579,True,0.5,0.9,0.1,False
2579,False,0.1,0.6,0.2,False
2580,True,0.4,0.9,0.4,True
2580,False,0.3,0.6,0.33,False
2581,True,0.4,0.3,0.6,True
2581,False,0.7,0.5,0.7,True
2582,True,0.5,0.30000000000000004,0.6,False
2582,False,0.2,0.4,0.2,True
2583,True,0.6,0.7,0.6,True
2583,False,0.1,0.5,0.1,True
2584,True,0.6,0.8,0.6,True
2584,False,0.1,0.5,0.1,True
2585,True,0.5,0.2,0.67,True
2585,False,0.2,0.4,0.2,True
2586,True,0.6,0.1,0.6,True
2586,False,0.8,0.6,0.67,True
2587,True,0.4,0.8,0.25,False
2587,False,0.1,0.5,0.1,False
2588,True,0.4,0.3,0.43,True
2588,False,0.7,0.5,0.7,True
2589,True,0.4,0.8,0.67,True
2589,False,0.7,0.5,0.7,True
2590,True,0.5,0.9,0.1,False
2590,False,0.9,0.4,0.67,True
2591,True,0.6,0.7,0.6,False
2591,False,0.9,0.4,0.82,True
2592,True,0.5,0.1,0.5,True
2592,False,0.1,0.4,0.2,False
2593,True,0.5,0.2,0.2,True
2593,False,0.9,0.6,0.6,False
2594,True,0.5,0.1,0.5,True
2594,False,0.2,0.5,0.2,True
2595,True,0.6,0.7,0.6,True
2595,False,0.1,0.5,0.1,False
2596,True,0.5,0.8,0.67,False
2596,False,0.3,0.6,0.33,True
2597,True,0.4,0.8,0.33,False
2597,False,0.8,0.5,0.8,True
2598,True,0.4,0.3,0.6,True
2598,False,0.2,0.4,0.2,False
2599,True,0.5,0.8,0.67,False
2599,False,0.2,0.4,0.67,False
2600,True,0.5,0.7,0.7,False
2600,False,0.3,0.4,0.33,False
2601,True,0.5,0.8,0.67,False
2601,False,0.1,0.4,0.2,True
2602,True,0.4,0.09999999999999998,0.6,False
2602,False,0.1,0.4,0.2,False
2603,True,0.5,0.7,0.7,True
2603,False,0.3,0.5,0.7,True
2604,True,0.4,0.09999999999999998,0.44,False
2604,False,0.9,0.4,0.67,True
2605,True,0.4,0.9,0.4,True
2605,False,0.9,0.5,0.9,True
2606,True,0.5,0.7,0.7,False
2606,False,0.1,0.5,0.1,True
2607,True,0.4,0.7,0.33,False
2607,False,0.1,0.5,0.1,True
2608,True,0.5,0.09999999999999998,0.9,False
2608,False,0.09999999999999998,0.6,0.2,False
2609,True,0.5,0.1,0.5,True
2609,False,0.8,0.6,0.67,True
2610,True,0.6,0.7,0.6,False
2610,False,0.1,0.6,0.2,False
2611,True,0.5,0.30000000000000004,0.6,False
2611,False,0.8,0.5,0.8,True
2612,True,0.5,0.9,0.1,False
2612,False,0.9,0.5,0.9,True
2613,True,0.6,0.30000000000000004,0.6,False
2613,False,0.1,0.5,0.1,True
2614,True,0.5,0.8,0.2,False
2614,False,0.9,0.5,0.9,False
2615,True,0.4,0.9,0.4,False
2615,False,0.3,0.4,0.33,False
2616,True,0.6,0.1,0.6,True
2616,False,0.8,0.5,0.8,True
2617,True,0.6,0.9,0.6,True
2617,False,0.3,0.6,0.33,False
2618,True,0.4,0.30000000000000004,0.43,False
2618,False,0.2,0.4,0.33,True
2619,True,0.5,0.8,0.2,False
2619,False,0.8,0.5,0.8,True
2620,True,0.5,0.19999999999999996,0.67,False
2620,False,0.8,0.6,0.67,True
2621,True,0.5,0.7,0.58,True
2621,False,0.1,0.5,0.1,False
2622,True,0.4,0.30000000000000004,0.43,False
2622,False,0.7,0.6,0.7,True
2623,True,0.6,0.8,0.67,False
2623,False,0.3,0.5,0.3,False
2624,True,0.5,0.8,0.67,False
2624,False,0.3,0.5,0.7,False
2625,True,0.4,0.2,0.2,True
2625,False,0.7,0.4,0.58,False
2626,True,0.6,0.7,0.6,False
2626,False,0.1,0.5,0.1,False
2627,True,0.5,0.19999999999999996,0.67,False
2627,False,0.7,0.4,0.64,True
2628,True,0.5,0.9,0.1,False
2628,False,0.2,0.6,0.67,True
2629,True,0.6,0.9,0.4,False
2629,False,0.2,0.5,0.2,False
2630,True,0.5,0.30000000000000004,0.6,False
2630,False,0.3,0.6,0.6,True
2631,True,0.5,0.7,0.7,False
2631,False,0.1,0.5,0.1,False
2632,True,0.5,0.09999999999999998,0.5,False
2632,False,0.2,0.6,0.25,True
2633,True,0.5,0.8,0.2,False
2633,False,0.8,0.5,0.8,False
2634,True,0.5,0.09999999999999998,0.5,False
2634,False,0.1,0.5,0.1,False
2635,True,0.5,0.9,0.64,True
2635,False,0.8,0.5,0.8,True
2636,True,0.5,0.9,0.64,True
2636,False,0.1,0.5,0.1,True
2637,True,0.4,0.09999999999999998,0.44,False
2637,False,0.8,0.6,0.67,False
2638,True,0.5,0.19999999999999996,0.67,False
2638,False,0.8,0.4,0.67,False
2639,True,0.4,0.9,0.4,False
2639,False,0.1,0.5,0.1,True
2640,True,0.6,0.7,0.7,True
2640,False,0.9,0.5,0.9,False
2641,True,0.4,0.8,0.33,True
2641,False,0.3,0.5,0.3,True
2642,True,0.6,0.19999999999999996,0.67,False
2642,False,0.7,0.5,0.7,False
2643,True,0.5,0.7,0.7,False
2643,False,0.8,0.5,0.8,True
2644,True,0.5,0.8,0.67,False
2644,False,0.2,0.5,0.2,True
2645,True,0.5,0.9,0.1,False
2645,False,0.7,0.6,0.67,False
2646,True,0.4,0.09999999999999998,0.44,False
2646,False,0.8,0.4,0.67,False
2647,True,0.4,0.2,0.25,True
2647,False,0.1,0.4,0.2,False
2648,True,0.5,0.30000000000000004,0.6,False
2648,False,0.9,0.5,0.9,True
2649,True,0.4,0.8,0.25,True
2649,False,0.9,0.5,0.9,True
2650,True,0.6,0.30000000000000004,0.6,False
2650,False,0.2,0.4,0.67,False
2651,True,0.5,0.2,0.67,True
2651,False,0.8,0.5,0.8,False
2652,True,0.5,0.7,0.58,True
2652,False,0.3,0.5,0.3,True
2653,True,0.5,0.3,0.6,True
2653,False,0.7,0.5,0.7,False
2654,True,0.4,0.7,0.67,False
2654,False,0.8,0.6,0.67,True
2655,True,0.6,0.7,0.6,False
2655,False,0.9,0.5,0.9,False
2656,True,0.6,0.8,0.6,True
2656,False,0.8,0.4,0.67,True
2657,True,0.5,0.1,0.5,True
2657,False,0.8,0.6,0.67,True
2658,True,0.5,0.8,0.67,True
2658,False,0.7,0.5,0.7,False
2659,True,0.5,0.3,0.6,True
2659,False,0.3,0.4,0.58,True
2660,True,0.4,0.9,0.4,True
2660,False,0.8,0.4,0.67,False
2661,True,0.6,0.30000000000000004,0.6,False
2661,False,0.3,0.6,0.33,False
2662,True,0.5,0.7,0.58,False
2662,False,0.3,0.5,0.7,True
2663,True,0.4,0.8,0.33,False
2663,False,0.8,0.5,0.8,True
2664,True,0.5,0.09999999999999998,0.5,False
2664,False,0.7,0.4,0.64,True
2665,True,0.5,0.30000000000000004,0.6,False
2665,False,0.8,0.6,0.67,False
2666,True,0.6,0.09999999999999998,0.6,False
2666,False,0.8,0.6,0.67,False
2667,True,0.5,0.7,0.7,False
2667,False,0.9,0.5,0.9,True
2668,True,0.6,0.09999999999999998,0.6,False
2668,False,0.3,0.6,0.33,False
2669,True,0.5,0.8,0.67,False
2669,False,0.1,0.5,0.1,True
2670,True,0.6,0.9,0.6,False
2670,False,0.8,0.6,0.67,False
2671,True,0.5,0.7,0.7,True
2671,False,0.9,0.5,0.9,True
2672,True,0.5,0.30000000000000004,0.6,False
2672,False,0.8,0.6,0.67,True
2673,True,0.5,0.3,0.6,True
2673,False,0.7,0.5,0.7,True
2674,True,0.4,0.9,0.4,False
2674,False,0.9,0.5,0.9,False
2675,True,0.5,0.9,0.1,False
2675,False,0.9,0.5,0.9,False
2676,True,0.6,0.30000000000000004,0.6,False
2676,False,0.7,0.4,0.58,False
2677,True,0.6,0.3,0.6,True
2677,False,0.8,0.6,0.67,True
2678,True,0.6,0.3,0.6,True
2678,False,0.7,0.5,0.7,True
2679,True,0.4,0.1,0.44,True
2679,False,0.3,0.5,0.7,False
2680,True,0.5,0.2,0.67,True
2680,False,0.7,0.6,0.7,False
2681,True,0.4,0.30000000000000004,0.43,False
2681,False,0.9,0.6,0.75,False
2682,True,0.5,0.9,0.9,True
2682,False,0.8,0.5,0.8,True
2683,True,0.5,0.30000000000000004,0.6,False
2683,False,0.9,0.6,0.75,True
2684,True,0.4,0.8,0.33,True
2684,False,0.3,0.5,0.3,True
2685,True,0.4,0.3,0.6,True
2685,False,0.7,0.6,0.67,False
2686,True,0.6,0.8,0.67,False
2686,False,0.3,0.4,0.58,True
2687,True,0.6,0.7,0.6,True
2687,False,0.8,0.6,0.67,True
2688,True,0.5,0.30000000000000004,0.6,False
2688,False,0.3,0.6,0.58,True
2689,True,0.5,0.09999999999999998,0.64,False
2689,False,0.09999999999999998,0.6,0.2,False
2690,True,0.6,0.30000000000000004,0.6,False
2690,False,0.1,0.5,0.1,True
2691,True,0.4,0.3,0.6,True
2691,False,0.09999999999999998,0.4,0.2,False
2692,True,0.5,0.2,0.2,True
2692,False,0.3,0.5,0.3,False
2693,True,0.5,0.7,0.7,False
2693,False,0.1,0.4,0.33,True
2694,True,0.5,0.1,0.5,True
2694,False,0.8,0.5,0.8,True
2695,True,0.5,0.7,0.7,True
2695,False,0.9,0.5,0.9,True
2696,True,0.5,0.9,0.64,True
2696,False,0.7,0.6,0.67,False
2697,True,0.5,0.1,0.1,True
2697,False,0.8,0.5,0.8,True
2698,True,0.4,0.19999999999999996,0.67,False
2698,False,0.8,0.5,0.8,True
2699,True,0.5,0.30000000000000004,0.6,False
2699,False,0.2,0.4,0.67,False
2700,True,0.5,0.1,0.1,True
2700,False,0.1,0.4,0.2,False
2701,True,0.5,0.3,0.6,True
2701,False,0.2,0.4,0.67,False
2702,True,0.6,0.2,0.6,True
2702,False,0.2,0.6,0.25,True
2703,True,0.5,0.9,0.1,False
2703,False,0.2,0.4,0.2,False
2704,True,0.6,0.9,0.6,False
2704,False,0.7,0.5,0.7,False
2705,True,0.6,0.9,0.6,True
2705,False,0.3,0.6,0.6,True
2706,True,0.6,0.3,0.6,True
2706,False,0.8,0.6,0.67,True
2707,True,0.5,0.7,0.58,False
2707,False,0.1,0.5,0.1,False
2708,True,0.4,0.19999999999999996,0.33,False
2708,False,0.9,0.4,0.67,False
2709,True,0.5,0.1,0.1,True
2709,False,0.1,0.6,0.2,False
2710,True,0.4,0.3,0.6,True
2710,False,0.7,0.5,0.7,False
2711,True,0.5,0.8,0.67,True
2711,False,0.7,0.4,0.64,False
2712,True,0.4,0.30000000000000004,0.6,False
2712,False,0.8,0.4,0.67,False
2713,True,0.5,0.8,0.67,False
2713,False,0.8,0.5,0.8,False
2714,True,0.6,0.3,0.6,True
2714,False,0.9,0.5,0.9,False
2715,True,0.4,0.19999999999999996,0.67,False
2715,False,0.3,0.5,0.3,True
2716,True,0.6,0.3,0.6,True
2716,False,0.8,0.6,0.67,True
2717,True,0.5,0.1,0.5,True
2717,False,0.3,0.5,0.3,True
2718,True,0.5,0.7,0.7,False
2718,False,0.7,0.5,0.7,False
2719,True,0.4,0.9,0.4,False
2719,False,0.1,0.4,0.2,True
2720,True,0.6,0.7,0.6,True
2720,False,0.7,0.4,0.7,True
2721,True,0.5,0.7,0.58,False
2721,False,0.7,0.4,0.64,True
2722,True,0.5,0.30000000000000004,0.6,False
2722,False,0.7,0.4,0.64,False
2723,True,0.5,0.09999999999999998,0.64,False
2723,False,0.9,0.5,0.9,True
2724,True,0.6,0.8,0.6,False
2724,False,0.7,0.6,0.7,True
2725,True,0.4,0.7,0.6,True
2725,False,0.8,0.5,0.8,False
2726,True,0.5,0.1,0.5,True
2726,False,0.8,0.6,0.67,True
2727,True,0.6,0.30000000000000004,0.6,False
2727,False,0.09999999999999998,0.6,0.2,False
2728,True,0.5,0.9,0.64,True
2728,False,0.9,0.5,0.9,True
2729,True,0.5,0.2,0.67,True
2729,False,0.7,0.5,0.7,True
2730,True,0.4,0.09999999999999998,0.6,False
2730,False,0.3,0.5,0.3,True
2731,True,0.4,0.3,0.43,True
2731,False,0.9,0.5,0.9,True
2732,True,0.5,0.7,0.7,False
2732,False,0.8,0.4,0.67,False
2733,True,0.6,0.8,0.67,False
2733,False,0.2,0.5,0.2,True
2734,True,0.4,0.8,0.67,True
2734,False,0.2,0.5,0.2,False
2735,True,0.6,0.19999999999999996,0.6,False
2735,False,0.1,0.4,0.2,False
2736,True,0.4,0.09999999999999998,0.6,False
2736,False,0.9,0.5,0.9,True
2737,True,0.4,0.8,0.33,False
2737,False,0.3,0.5,0.7,True
2738,True,0.5,0.9,0.64,True
2738,False,0.9,0.4,0.67,True
2739,True,0.5,0.09999999999999998,0.5,False
2739,False,0.1,0.4,0.2,False
2740,True,0.5,0.8,0.67,True
2740,False,0.7,0.6,0.7,True
2741,True,0.6,0.7,0.7,True
2741,False,0.9,0.5,0.9,False
2742,True,0.6,0.9,0.6,True
2742,False,0.1,0.4,0.33,True
2743,True,0.4,0.7,0.47,True
2743,False,0.3,0.5,0.3,False
2744,True,0.6,0.09999999999999998,0.6,False
2744,False,0.8,0.4,0.67,False
2745,True,0.6,0.7,0.6,False
2745,False,0.7,0.6,0.6,True
2746,True,0.5,0.3,0.6,True
2746,False,0.2,0.6,0.67,True
2747,True,0.6,0.9,0.6,True
2747,False,0.7,0.4,0.64,True
2748,True,0.5,0.7,0.7,False
2748,False,0.9,0.5,0.9,False
2749,True,0.6,0.19999999999999996,0.6,False
2749,False,0.9,0.6,0.75,True
2750,True,0.5,0.3,0.6,True
2750,False,0.8,0.5,0.8,False
2751,True,0.5,0.30000000000000004,0.6,False
2751,False,0.8,0.4,0.67,True
2752,True,0.4,0.19999999999999996,0.33,False
2752,False,0.3,0.4,0.33,False
2753,True,0.4,0.2,0.25,True
2753,False,0.3,0.5,0.7,False
2754,True,0.6,0.1,0.6,True
2754,False,0.3,0.5,0.7,False
2755,True,0.5,0.30000000000000004,0.6,False
2755,False,0.3,0.4,0.58,True
2756,True,0.5,0.7,0.58,False
2756,False,0.9,0.5,0.9,False
2757,True,0.5,0.8,0.67,False
2757,False,0.7,0.4,0.58,True
2758,True,0.5,0.30000000000000004,0.6,False
2758,False,0.2,0.6,0.25,False
2759,True,0.6,0.19999999999999996,0.6,False
2759,False,0.9,0.6,0.6,True
2760,True,0.6,0.8,0.67,True
2760,False,0.3,0.6,0.33,True
2761,True,0.5,0.9,0.64,True
2761,False,0.2,0.6,0.67,True
2762,True,0.6,0.8,0.6,False
2762,False,0.8,0.5,0.8,False
2763,True,0.5,0.7,0.7,False
2763,False,0.9,0.4,0.6,True
2764,True,0.4,0.09999999999999998,0.44,False
2764,False,0.8,0.5,0.8,False
2765,True,0.5,0.8,0.67,False
2765,False,0.8,0.5,0.8,False
2766,True,0.5,0.3,0.6,True
2766,False,0.3,0.5,0.3,True
2767,True,0.6,0.9,0.6,True
2767,False,0.8,0.5,0.8,False
2768,True,0.5,0.9,0.64,True
2768,False,0.9,0.5,0.9,False
2769,True,0.6,0.9,0.6,False
2769,False,0.9,0.5,0.9,True
2770,True,0.5,0.9,0.1,False
2770,False,0.3,0.6,0.58,True
2771,True,0.4,0.19999999999999996,0.33,False
2771,False,0.3,0.6,0.33,False
2772,True,0.5,0.1,0.5,True
2772,False,0.2,0.5,0.2,False
2773,True,0.5,0.30000000000000004,0.7,False
2773,False,0.3,0.4,0.7,False
2774,True,0.5,0.30000000000000004,0.6,False
2774,False,0.7,0.5,0.7,True
2775,True,0.5,0.3,0.6,True
2775,False,0.3,0.5,0.3,True
2776,True,0.6,0.9,0.4,False
2776,False,0.9,0.5,0.9,False
2777,True,0.5,0.7,0.7,False
2777,False,0.9,0.6,0.6,True
2778,True,0.6,0.9,0.6,False
2778,False,0.3,0.5,0.3,False
2779,True,0.5,0.2,0.67,True
2779,False,0.3,0.4,0.33,False
2780,True,0.4,0.30000000000000004,0.6,False
2780,False,0.7,0.4,0.7,True
2781,True,0.5,0.9,0.1,False
2781,False,0.9,0.5,0.9,False
2782,True,0.5,0.8,0.67,False
2782,False,0.7,0.5,0.7,True
2783,True,0.6,0.19999999999999996,0.67,False
2783,False,0.8,0.6,0.67,True
2784,True,0.5,0.09999999999999998,0.64,False
2784,False,0.8,0.4,0.67,False
2785,True,0.6,0.09999999999999998,0.6,False
2785,False,0.9,0.5,0.9,False
2786,True,0.4,0.3,0.6,True
2786,False,0.1,0.5,0.1,False
2787,True,0.4,0.2,0.25,True
2787,False,0.8,0.4,0.67,False
2788,True,0.5,0.7,0.7,True
2788,False,0.8,0.5,0.8,False
2789,True,0.6,0.7,0.6,False
2789,False,0.2,0.6,0.25,False
2790,True,0.4,0.7,0.6,True
2790,False,0.3,0.5,0.3,False
