engine,run,performance_score1,performance_score1_name,behaviour_score1,behaviour_score1_name,behaviour_score2,behaviour_score2_name,performance_score2,performance_score2_name,behaviour_score3,behaviour_score3_name
random,682,50.734750000000005,rewards mean,0.6238587499999999,meta-cognitive sensitivity,0.480875,confidence mean,0.525,mean accuracy,0.6141181098090278,adjusted qsr
random,683,49.795375,rewards mean,0.69204,meta-cognitive sensitivity,0.54475,confidence mean,0.475,mean accuracy,0.6864474826388889,adjusted qsr
random,684,49.123375,rewards mean,0.65298875,meta-cognitive sensitivity,0.469125,confidence mean,0.475,mean accuracy,0.6492099645980841,adjusted qsr
random,685,52.485625000000006,rewards mean,0.6071325,meta-cognitive sensitivity,0.48975,confidence mean,0.5625,mean accuracy,0.6023297584339857,adjusted qsr
random,686,50.879625,rewards mean,0.713505,meta-cognitive sensitivity,0.48775,confidence mean,0.475,mean accuracy,0.708642578125,adjusted qsr
random,687,50.1165,rewards mean,0.7623837499999999,meta-cognitive sensitivity,0.4676249999999999,confidence mean,0.4125,mean accuracy,0.756556786703601,adjusted qsr
random,688,50.2845,rewards mean,0.6793075,meta-cognitive sensitivity,0.4727499999999999,confidence mean,0.5125,mean accuracy,0.675187320650441,adjusted qsr
random,689,52.27750000000001,rewards mean,0.69273875,meta-cognitive sensitivity,0.497625,confidence mean,0.5875,mean accuracy,0.6893213944096079,adjusted qsr
random,690,50.8245,rewards mean,0.5828775,meta-cognitive sensitivity,0.47675,confidence mean,0.4375,mean accuracy,0.5775796543107039,adjusted qsr
random,691,49.53025,rewards mean,0.62194375,meta-cognitive sensitivity,0.515375,confidence mean,0.5125,mean accuracy,0.6125176323784722,adjusted qsr
random,692,50.905125000000005,rewards mean,0.72288625,meta-cognitive sensitivity,0.5501249999999999,confidence mean,0.55,mean accuracy,0.7194082793070465,adjusted qsr
random,693,48.192875,rewards mean,0.6690587499999999,meta-cognitive sensitivity,0.4836249999999999,confidence mean,0.4625,mean accuracy,0.661709255642361,adjusted qsr
random,694,48.21725,rewards mean,0.6163675,meta-cognitive sensitivity,0.5065,confidence mean,0.4125,mean accuracy,0.6084586566053778,adjusted qsr
random,695,49.26049999999999,rewards mean,0.7082575,meta-cognitive sensitivity,0.493,confidence mean,0.4375,mean accuracy,0.7002340720221606,adjusted qsr
random,696,49.99775,rewards mean,0.6697525,meta-cognitive sensitivity,0.5182499999999999,confidence mean,0.5,mean accuracy,0.6640184929322989,adjusted qsr
random,697,49.821250000000006,rewards mean,0.6623924999999999,meta-cognitive sensitivity,0.51025,confidence mean,0.575,mean accuracy,0.6530554016620499,adjusted qsr
random,698,48.565125,rewards mean,0.6948712499999999,meta-cognitive sensitivity,0.500875,confidence mean,0.4625,mean accuracy,0.6893731011284722,adjusted qsr
random,699,53.532,rewards mean,0.6316937499999999,meta-cognitive sensitivity,0.499375,confidence mean,0.6375,mean accuracy,0.6266606440641939,adjusted qsr
random,700,48.938625,rewards mean,0.70466375,meta-cognitive sensitivity,0.596875,confidence mean,0.45,mean accuracy,0.702078146220009,adjusted qsr
random,701,49.8775,rewards mean,0.68247625,meta-cognitive sensitivity,0.547875,confidence mean,0.525,mean accuracy,0.6778735784886811,adjusted qsr
random,702,51.39075,rewards mean,0.7382612500000001,meta-cognitive sensitivity,0.490625,confidence mean,0.4875,mean accuracy,0.73517642682538,adjusted qsr
random,703,47.47575,rewards mean,0.62159375,meta-cognitive sensitivity,0.552375,confidence mean,0.4625,mean accuracy,0.6161228610904453,adjusted qsr
random,704,50.50025,rewards mean,0.63474125,meta-cognitive sensitivity,0.458375,confidence mean,0.5375,mean accuracy,0.6293123605058986,adjusted qsr
random,705,47.599250000000005,rewards mean,0.6846875000000001,meta-cognitive sensitivity,0.5085,confidence mean,0.425,mean accuracy,0.6817445855893378,adjusted qsr
random,706,50.8395,rewards mean,0.6121187499999999,meta-cognitive sensitivity,0.4918749999999999,confidence mean,0.575,mean accuracy,0.6061842384950579,adjusted qsr
random,707,50.06275,rewards mean,0.70295875,meta-cognitive sensitivity,0.5483750000000001,confidence mean,0.5,mean accuracy,0.7000585693461059,adjusted qsr
random,708,50.580125,rewards mean,0.6120525000000001,meta-cognitive sensitivity,0.4987499999999999,confidence mean,0.5125,mean accuracy,0.6019938151041666,adjusted qsr
random,709,48.875375,rewards mean,0.6763475,meta-cognitive sensitivity,0.5595000000000001,confidence mean,0.5125,mean accuracy,0.6685443213296398,adjusted qsr
random,710,50.564,rewards mean,0.6920575,meta-cognitive sensitivity,0.52925,confidence mean,0.55,mean accuracy,0.687780316718036,adjusted qsr
random,711,51.707375,rewards mean,0.7127487499999999,meta-cognitive sensitivity,0.481625,confidence mean,0.6125,mean accuracy,0.7102834756351519,adjusted qsr
random,712,49.719875,rewards mean,0.6729725,meta-cognitive sensitivity,0.4995,confidence mean,0.425,mean accuracy,0.6694424198250729,adjusted qsr
random,713,49.878875,rewards mean,0.6950875,meta-cognitive sensitivity,0.4435,confidence mean,0.475,mean accuracy,0.6892985026041666,adjusted qsr
random,714,51.132375,rewards mean,0.6363237500000001,meta-cognitive sensitivity,0.4851249999999999,confidence mean,0.5,mean accuracy,0.6322014264889628,adjusted qsr
random,715,51.967375,rewards mean,0.6281487499999999,meta-cognitive sensitivity,0.4746249999999999,confidence mean,0.5875,mean accuracy,0.6206204986149584,adjusted qsr
random,716,49.102875,rewards mean,0.6562525,meta-cognitive sensitivity,0.47775,confidence mean,0.45,mean accuracy,0.6510707832925922,adjusted qsr
random,717,48.796125,rewards mean,0.74485375,meta-cognitive sensitivity,0.503125,confidence mean,0.45,mean accuracy,0.7414722606015517,adjusted qsr
random,718,50.725875,rewards mean,0.6894075,meta-cognitive sensitivity,0.4942499999999999,confidence mean,0.4625,mean accuracy,0.6836941189236111,adjusted qsr
random,719,51.44862499999999,rewards mean,0.6657075000000001,meta-cognitive sensitivity,0.48675,confidence mean,0.475,mean accuracy,0.6605351259432458,adjusted qsr
random,720,48.920625,rewards mean,0.62721625,meta-cognitive sensitivity,0.5578749999999999,confidence mean,0.4875,mean accuracy,0.6198373897332342,adjusted qsr
random,721,47.470375,rewards mean,0.6062475,meta-cognitive sensitivity,0.55275,confidence mean,0.4625,mean accuracy,0.6016373386089129,adjusted qsr
random,722,50.692125,rewards mean,0.7200737500000001,meta-cognitive sensitivity,0.4391249999999999,confidence mean,0.4875,mean accuracy,0.7111949358307319,adjusted qsr
random,723,47.201125000000005,rewards mean,0.6481899999999999,meta-cognitive sensitivity,0.5295,confidence mean,0.3875,mean accuracy,0.6318407372400756,adjusted qsr
random,724,48.86875,rewards mean,0.63441875,meta-cognitive sensitivity,0.4943749999999999,confidence mean,0.475,mean accuracy,0.6260457356770833,adjusted qsr
random,725,49.841875,rewards mean,0.7480762500000001,meta-cognitive sensitivity,0.462625,confidence mean,0.5125,mean accuracy,0.7464637130362349,adjusted qsr
random,726,47.58725,rewards mean,0.65095125,meta-cognitive sensitivity,0.5053749999999999,confidence mean,0.475,mean accuracy,0.6406080332409972,adjusted qsr
random,727,50.980375,rewards mean,0.6553549999999999,meta-cognitive sensitivity,0.5279999999999999,confidence mean,0.5125,mean accuracy,0.6517232403165348,adjusted qsr
random,728,48.581625,rewards mean,0.7160325000000001,meta-cognitive sensitivity,0.477,confidence mean,0.4375,mean accuracy,0.7133043523531862,adjusted qsr
random,729,46.861625,rewards mean,0.70180125,meta-cognitive sensitivity,0.5591250000000001,confidence mean,0.4375,mean accuracy,0.6926084002835537,adjusted qsr
random,730,48.40575,rewards mean,0.6148475,meta-cognitive sensitivity,0.5195000000000001,confidence mean,0.5,mean accuracy,0.607471569773621,adjusted qsr
random,731,50.4685,rewards mean,0.66739375,meta-cognitive sensitivity,0.487625,confidence mean,0.525,mean accuracy,0.6615381549580189,adjusted qsr
random,732,48.300375,rewards mean,0.6526687499999999,meta-cognitive sensitivity,0.5391250000000001,confidence mean,0.45,mean accuracy,0.6443947368421052,adjusted qsr
random,733,51.3765,rewards mean,0.7036687500000001,meta-cognitive sensitivity,0.507125,confidence mean,0.525,mean accuracy,0.694110590819748,adjusted qsr
random,734,50.366,rewards mean,0.69522875,meta-cognitive sensitivity,0.5026249999999999,confidence mean,0.525,mean accuracy,0.6889906141493055,adjusted qsr
random,735,48.603375,rewards mean,0.72888,meta-cognitive sensitivity,0.4915,confidence mean,0.4625,mean accuracy,0.725957859496227,adjusted qsr
random,736,48.428875,rewards mean,0.63294125,meta-cognitive sensitivity,0.512875,confidence mean,0.4375,mean accuracy,0.6286846626405664,adjusted qsr
random,737,51.5505,rewards mean,0.6487674999999999,meta-cognitive sensitivity,0.4632499999999999,confidence mean,0.6125,mean accuracy,0.6417007652247848,adjusted qsr
random,738,49.2955,rewards mean,0.69335125,meta-cognitive sensitivity,0.456875,confidence mean,0.525,mean accuracy,0.6863972981770834,adjusted qsr
random,739,50.503,rewards mean,0.6686975000000001,meta-cognitive sensitivity,0.5077499999999999,confidence mean,0.4875,mean accuracy,0.6584285875961974,adjusted qsr
random,740,48.409875,rewards mean,0.64661,meta-cognitive sensitivity,0.4674999999999999,confidence mean,0.4625,mean accuracy,0.6402712828143267,adjusted qsr
random,741,50.44087499999999,rewards mean,0.67106375,meta-cognitive sensitivity,0.480125,confidence mean,0.5625,mean accuracy,0.6652465373961218,adjusted qsr
random,742,50.345375,rewards mean,0.64841625,meta-cognitive sensitivity,0.5623750000000001,confidence mean,0.5125,mean accuracy,0.6447873281965848,adjusted qsr
random,743,48.45550000000001,rewards mean,0.6917237500000001,meta-cognitive sensitivity,0.5428749999999999,confidence mean,0.5375,mean accuracy,0.6868344138590711,adjusted qsr
random,744,50.159625,rewards mean,0.6141112500000001,meta-cognitive sensitivity,0.482125,confidence mean,0.475,mean accuracy,0.604214138454861,adjusted qsr
random,745,49.90975,rewards mean,0.67590875,meta-cognitive sensitivity,0.505625,confidence mean,0.425,mean accuracy,0.6726897646813828,adjusted qsr
random,746,51.828,rewards mean,0.67296,meta-cognitive sensitivity,0.4679999999999999,confidence mean,0.5625,mean accuracy,0.6699396084964598,adjusted qsr
random,747,51.357625,rewards mean,0.6790725,meta-cognitive sensitivity,0.5255000000000001,confidence mean,0.575,mean accuracy,0.6622430293005671,adjusted qsr
random,748,49.48675,rewards mean,0.692295,meta-cognitive sensitivity,0.53025,confidence mean,0.4875,mean accuracy,0.685888671875,adjusted qsr
random,749,47.211625000000005,rewards mean,0.65003125,meta-cognitive sensitivity,0.4588749999999999,confidence mean,0.4,mean accuracy,0.6436377404612605,adjusted qsr
random,750,51.254,rewards mean,0.735115,meta-cognitive sensitivity,0.46875,confidence mean,0.5375,mean accuracy,0.7325086805555555,adjusted qsr
random,751,51.16125000000001,rewards mean,0.64689625,meta-cognitive sensitivity,0.5046249999999999,confidence mean,0.6125,mean accuracy,0.6429599645980841,adjusted qsr
random,752,48.4695,rewards mean,0.64467125,meta-cognitive sensitivity,0.4748749999999999,confidence mean,0.4625,mean accuracy,0.6352160664819945,adjusted qsr
random,753,51.35462500000001,rewards mean,0.7041700000000001,meta-cognitive sensitivity,0.492,confidence mean,0.5375,mean accuracy,0.6995974598788394,adjusted qsr
random,754,50.582125000000005,rewards mean,0.6746875,meta-cognitive sensitivity,0.523,confidence mean,0.55,mean accuracy,0.6698187905197152,adjusted qsr
random,755,50.96487499999999,rewards mean,0.68306875,meta-cognitive sensitivity,0.490625,confidence mean,0.5375,mean accuracy,0.6788420661069189,adjusted qsr
random,756,52.266,rewards mean,0.6358875,meta-cognitive sensitivity,0.4945,confidence mean,0.525,mean accuracy,0.6316404623073719,adjusted qsr
random,757,50.61875,rewards mean,0.652265,meta-cognitive sensitivity,0.5335,confidence mean,0.5875,mean accuracy,0.6446451822916666,adjusted qsr
random,758,48.7285,rewards mean,0.68691125,meta-cognitive sensitivity,0.481125,confidence mean,0.45,mean accuracy,0.676348177908556,adjusted qsr
random,759,48.526625,rewards mean,0.76917875,meta-cognitive sensitivity,0.5181250000000001,confidence mean,0.4625,mean accuracy,0.7666808374960145,adjusted qsr
random,760,50.580625,rewards mean,0.69736875,meta-cognitive sensitivity,0.487875,confidence mean,0.5375,mean accuracy,0.6924112955729167,adjusted qsr
random,761,49.640125,rewards mean,0.6867025,meta-cognitive sensitivity,0.482,confidence mean,0.4125,mean accuracy,0.683493856726364,adjusted qsr
random,762,51.459500000000006,rewards mean,0.6982725000000001,meta-cognitive sensitivity,0.48375,confidence mean,0.575,mean accuracy,0.691012912326389,adjusted qsr
random,763,47.93775,rewards mean,0.65648625,meta-cognitive sensitivity,0.4738749999999999,confidence mean,0.4625,mean accuracy,0.6491224500868056,adjusted qsr
random,764,47.7565,rewards mean,0.6765762499999999,meta-cognitive sensitivity,0.483875,confidence mean,0.4,mean accuracy,0.6703807524710385,adjusted qsr
random,765,49.929625,rewards mean,0.7088224999999999,meta-cognitive sensitivity,0.5075000000000001,confidence mean,0.5125,mean accuracy,0.6955908102886126,adjusted qsr
random,766,50.01349999999999,rewards mean,0.69004,meta-cognitive sensitivity,0.5285,confidence mean,0.5,mean accuracy,0.6848044425550006,adjusted qsr
random,767,50.77612499999999,rewards mean,0.6266287500000001,meta-cognitive sensitivity,0.466125,confidence mean,0.55,mean accuracy,0.6095306133997284,adjusted qsr
random,768,48.605875000000005,rewards mean,0.679445,meta-cognitive sensitivity,0.5229999999999999,confidence mean,0.5125,mean accuracy,0.6744327239876713,adjusted qsr
random,769,49.43387500000001,rewards mean,0.70549,meta-cognitive sensitivity,0.487,confidence mean,0.5375,mean accuracy,0.7025069082793071,adjusted qsr
random,770,50.41075,rewards mean,0.6468125,meta-cognitive sensitivity,0.5325,confidence mean,0.4875,mean accuracy,0.6375969529085872,adjusted qsr
random,771,49.912875,rewards mean,0.7331187499999999,meta-cognitive sensitivity,0.491625,confidence mean,0.4625,mean accuracy,0.7301174407482198,adjusted qsr
random,772,51.86524999999999,rewards mean,0.6577474999999999,meta-cognitive sensitivity,0.4667499999999999,confidence mean,0.5,mean accuracy,0.6517084706132428,adjusted qsr
random,773,50.985625,rewards mean,0.6586774999999999,meta-cognitive sensitivity,0.54,confidence mean,0.5125,mean accuracy,0.6551931486880467,adjusted qsr
random,774,49.737,rewards mean,0.64179125,meta-cognitive sensitivity,0.5113749999999999,confidence mean,0.5375,mean accuracy,0.6333509657118055,adjusted qsr
random,775,50.78675,rewards mean,0.6956125,meta-cognitive sensitivity,0.45625,confidence mean,0.525,mean accuracy,0.689358872793119,adjusted qsr
random,776,48.547,rewards mean,0.7085250000000001,meta-cognitive sensitivity,0.466,confidence mean,0.4375,mean accuracy,0.7008185595567867,adjusted qsr
random,777,50.667875,rewards mean,0.68536125,meta-cognitive sensitivity,0.4783749999999999,confidence mean,0.575,mean accuracy,0.6808146158854166,adjusted qsr
random,778,49.732625,rewards mean,0.66100125,meta-cognitive sensitivity,0.5121249999999999,confidence mean,0.45,mean accuracy,0.6573706268221574,adjusted qsr
random,779,47.960625,rewards mean,0.6273212499999999,meta-cognitive sensitivity,0.485375,confidence mean,0.4,mean accuracy,0.6228277280299874,adjusted qsr
random,780,50.35225,rewards mean,0.6362275000000001,meta-cognitive sensitivity,0.5055,confidence mean,0.525,mean accuracy,0.6298995642469976,adjusted qsr
random,781,51.02475,rewards mean,0.6752974999999999,meta-cognitive sensitivity,0.522,confidence mean,0.525,mean accuracy,0.667578947368421,adjusted qsr
random,782,50.27725,rewards mean,0.6502162499999999,meta-cognitive sensitivity,0.545375,confidence mean,0.55,mean accuracy,0.6446420979912849,adjusted qsr
random,783,50.133375,rewards mean,0.66378,meta-cognitive sensitivity,0.46075,confidence mean,0.525,mean accuracy,0.6573599744925072,adjusted qsr
random,784,50.929375,rewards mean,0.5932000000000001,meta-cognitive sensitivity,0.48575,confidence mean,0.45,mean accuracy,0.58792690545606,adjusted qsr
random,785,50.16012500000001,rewards mean,0.7103375,meta-cognitive sensitivity,0.5115000000000001,confidence mean,0.5625,mean accuracy,0.7039577907986111,adjusted qsr
random,786,52.710875,rewards mean,0.65086125,meta-cognitive sensitivity,0.506625,confidence mean,0.575,mean accuracy,0.6431382921006945,adjusted qsr
random,787,50.537125,rewards mean,0.6119674999999999,meta-cognitive sensitivity,0.4914999999999999,confidence mean,0.525,mean accuracy,0.6018093532986111,adjusted qsr
random,788,51.9035,rewards mean,0.67127,meta-cognitive sensitivity,0.4679999999999999,confidence mean,0.55,mean accuracy,0.6653868636411946,adjusted qsr
random,789,48.850125,rewards mean,0.6738649999999999,meta-cognitive sensitivity,0.5047499999999999,confidence mean,0.45,mean accuracy,0.6691997024125838,adjusted qsr
random,790,49.669375,rewards mean,0.670465,meta-cognitive sensitivity,0.50175,confidence mean,0.475,mean accuracy,0.6657987033691147,adjusted qsr
random,791,51.18575,rewards mean,0.6421125,meta-cognitive sensitivity,0.51525,confidence mean,0.55,mean accuracy,0.6382314660558099,adjusted qsr
random,792,50.62050000000001,rewards mean,0.6688975,meta-cognitive sensitivity,0.5050000000000001,confidence mean,0.5625,mean accuracy,0.6594528066998642,adjusted qsr
random,793,50.09625,rewards mean,0.6312749999999999,meta-cognitive sensitivity,0.43725,confidence mean,0.45,mean accuracy,0.6247396110107344,adjusted qsr
random,794,49.36675,rewards mean,0.6179375,meta-cognitive sensitivity,0.4672499999999999,confidence mean,0.5,mean accuracy,0.6135750728862974,adjusted qsr
random,795,51.5345,rewards mean,0.6775825,meta-cognitive sensitivity,0.45875,confidence mean,0.575,mean accuracy,0.6741550643001382,adjusted qsr
random,796,50.493875,rewards mean,0.7403449999999999,meta-cognitive sensitivity,0.4589999999999999,confidence mean,0.5,mean accuracy,0.735781163434903,adjusted qsr
random,797,49.946000000000005,rewards mean,0.7105137499999999,meta-cognitive sensitivity,0.516625,confidence mean,0.575,mean accuracy,0.703876731301939,adjusted qsr
random,798,49.300375,rewards mean,0.63956375,meta-cognitive sensitivity,0.492875,confidence mean,0.475,mean accuracy,0.6337429588691678,adjusted qsr
random,799,49.3865,rewards mean,0.6553025,meta-cognitive sensitivity,0.5589999999999999,confidence mean,0.5375,mean accuracy,0.6516581632653061,adjusted qsr
random,800,48.448875,rewards mean,0.7204475,meta-cognitive sensitivity,0.49275,confidence mean,0.4375,mean accuracy,0.7139571072883658,adjusted qsr
random,801,50.168625,rewards mean,0.6720887500000001,meta-cognitive sensitivity,0.509625,confidence mean,0.5375,mean accuracy,0.6689413265306122,adjusted qsr
random,802,48.18025,rewards mean,0.6882550000000001,meta-cognitive sensitivity,0.53575,confidence mean,0.425,mean accuracy,0.6621165256912006,adjusted qsr
random,803,51.579875,rewards mean,0.6842062499999999,meta-cognitive sensitivity,0.513625,confidence mean,0.5,mean accuracy,0.6768518005540166,adjusted qsr
random,804,50.306,rewards mean,0.6781375000000001,meta-cognitive sensitivity,0.54325,confidence mean,0.475,mean accuracy,0.6727521521947073,adjusted qsr
random,805,51.05775,rewards mean,0.6834624999999999,meta-cognitive sensitivity,0.54725,confidence mean,0.5625,mean accuracy,0.6733731326392032,adjusted qsr
random,806,49.5615,rewards mean,0.64491,meta-cognitive sensitivity,0.49675,confidence mean,0.4875,mean accuracy,0.6365288628472221,adjusted qsr
random,807,51.0875,rewards mean,0.69198375,meta-cognitive sensitivity,0.491875,confidence mean,0.55,mean accuracy,0.6893703144523115,adjusted qsr
random,808,49.137375000000006,rewards mean,0.6906062500000001,meta-cognitive sensitivity,0.4883749999999999,confidence mean,0.4875,mean accuracy,0.6877538004997918,adjusted qsr
random,809,50.250375000000005,rewards mean,0.6593175,meta-cognitive sensitivity,0.4974999999999999,confidence mean,0.45,mean accuracy,0.6557658267388587,adjusted qsr
random,810,49.27225,rewards mean,0.61192125,meta-cognitive sensitivity,0.478125,confidence mean,0.475,mean accuracy,0.6050682856839197,adjusted qsr
random,811,51.92462499999999,rewards mean,0.7330975000000001,meta-cognitive sensitivity,0.517,confidence mean,0.5375,mean accuracy,0.7291639539930556,adjusted qsr
random,812,48.389,rewards mean,0.7281812500000001,meta-cognitive sensitivity,0.464875,confidence mean,0.4625,mean accuracy,0.725037198427038,adjusted qsr
random,813,49.3005,rewards mean,0.71465875,meta-cognitive sensitivity,0.5041249999999999,confidence mean,0.475,mean accuracy,0.7088772243923611,adjusted qsr
random,814,48.192875,rewards mean,0.6691975,meta-cognitive sensitivity,0.521,confidence mean,0.4375,mean accuracy,0.6659751145356102,adjusted qsr
random,815,51.59225,rewards mean,0.7001075,meta-cognitive sensitivity,0.49975,confidence mean,0.475,mean accuracy,0.6957514082261664,adjusted qsr
random,816,50.039125,rewards mean,0.65205375,meta-cognitive sensitivity,0.4963749999999999,confidence mean,0.4625,mean accuracy,0.6360394021739131,adjusted qsr
random,817,48.289,rewards mean,0.72165375,meta-cognitive sensitivity,0.498875,confidence mean,0.4625,mean accuracy,0.7106712962962963,adjusted qsr
random,818,48.871125000000006,rewards mean,0.6836837499999999,meta-cognitive sensitivity,0.4866250000000001,confidence mean,0.425,mean accuracy,0.6804000937109538,adjusted qsr
random,819,51.416125,rewards mean,0.72279125,meta-cognitive sensitivity,0.4971249999999999,confidence mean,0.525,mean accuracy,0.7197138378148582,adjusted qsr
random,820,50.190250000000006,rewards mean,0.6569312500000001,meta-cognitive sensitivity,0.4671249999999999,confidence mean,0.5125,mean accuracy,0.6532837880049979,adjusted qsr
random,821,49.797,rewards mean,0.6180875,meta-cognitive sensitivity,0.4705,confidence mean,0.525,mean accuracy,0.6136271345272803,adjusted qsr
random,822,50.042125,rewards mean,0.6921775,meta-cognitive sensitivity,0.46625,confidence mean,0.55,mean accuracy,0.685261301884611,adjusted qsr
random,823,50.57825,rewards mean,0.70316,meta-cognitive sensitivity,0.4627499999999999,confidence mean,0.5625,mean accuracy,0.6971310547759166,adjusted qsr
random,824,52.471,rewards mean,0.65543875,meta-cognitive sensitivity,0.468875,confidence mean,0.625,mean accuracy,0.6431607396030247,adjusted qsr
random,825,50.65825,rewards mean,0.6299699999999999,meta-cognitive sensitivity,0.4832499999999999,confidence mean,0.5,mean accuracy,0.6207085503472223,adjusted qsr
random,826,50.045375,rewards mean,0.6512862500000001,meta-cognitive sensitivity,0.4438750000000001,confidence mean,0.5,mean accuracy,0.6397167836124943,adjusted qsr
random,827,50.40525,rewards mean,0.6577375,meta-cognitive sensitivity,0.4827499999999999,confidence mean,0.575,mean accuracy,0.6533425443724095,adjusted qsr
random,828,52.30625,rewards mean,0.67600875,meta-cognitive sensitivity,0.5313749999999999,confidence mean,0.4625,mean accuracy,0.670541720920139,adjusted qsr
random,829,50.115375,rewards mean,0.7075325,meta-cognitive sensitivity,0.48,confidence mean,0.475,mean accuracy,0.7017062717013889,adjusted qsr
random,830,50.595875,rewards mean,0.66355125,meta-cognitive sensitivity,0.515125,confidence mean,0.5,mean accuracy,0.6559611002604167,adjusted qsr
random,831,50.264125,rewards mean,0.67022625,meta-cognitive sensitivity,0.493125,confidence mean,0.5,mean accuracy,0.6636325412326389,adjusted qsr
random,832,48.0525,rewards mean,0.6508462500000001,meta-cognitive sensitivity,0.4443749999999999,confidence mean,0.4375,mean accuracy,0.6451987458816026,adjusted qsr
random,833,48.458375,rewards mean,0.64854875,meta-cognitive sensitivity,0.507875,confidence mean,0.45,mean accuracy,0.6353552433807377,adjusted qsr
random,834,50.330375,rewards mean,0.6633625000000001,meta-cognitive sensitivity,0.5127499999999999,confidence mean,0.4875,mean accuracy,0.6597953977509371,adjusted qsr
random,835,48.983,rewards mean,0.6608924999999999,meta-cognitive sensitivity,0.48575,confidence mean,0.475,mean accuracy,0.6554229992560314,adjusted qsr
random,836,48.332625,rewards mean,0.62974375,meta-cognitive sensitivity,0.539875,confidence mean,0.475,mean accuracy,0.6223070995855032,adjusted qsr
random,837,49.667625,rewards mean,0.65329125,meta-cognitive sensitivity,0.521625,confidence mean,0.4875,mean accuracy,0.6467542860243055,adjusted qsr
random,838,48.297,rewards mean,0.69834375,meta-cognitive sensitivity,0.4666249999999999,confidence mean,0.45,mean accuracy,0.6938184185354447,adjusted qsr
random,839,50.181375,rewards mean,0.6711175,meta-cognitive sensitivity,0.48475,confidence mean,0.5625,mean accuracy,0.6626980251736111,adjusted qsr
random,840,49.62162500000001,rewards mean,0.6878062500000001,meta-cognitive sensitivity,0.4858749999999999,confidence mean,0.5125,mean accuracy,0.6833669890530344,adjusted qsr
random,841,50.8255,rewards mean,0.6990062499999998,meta-cognitive sensitivity,0.463875,confidence mean,0.525,mean accuracy,0.6963908267388588,adjusted qsr
random,842,50.026,rewards mean,0.6982462500000001,meta-cognitive sensitivity,0.511125,confidence mean,0.5375,mean accuracy,0.6939074290572856,adjusted qsr
random,843,51.79412500000001,rewards mean,0.64888625,meta-cognitive sensitivity,0.465375,confidence mean,0.55,mean accuracy,0.6421232330747156,adjusted qsr
random,844,50.5515,rewards mean,0.69513625,meta-cognitive sensitivity,0.557625,confidence mean,0.4875,mean accuracy,0.685764709357278,adjusted qsr
random,845,51.40075,rewards mean,0.60513375,meta-cognitive sensitivity,0.515625,confidence mean,0.525,mean accuracy,0.6002720220741358,adjusted qsr
random,846,48.63325,rewards mean,0.6771024999999999,meta-cognitive sensitivity,0.5487500000000001,confidence mean,0.4625,mean accuracy,0.6710582952492296,adjusted qsr
random,847,49.748625,rewards mean,0.69058625,meta-cognitive sensitivity,0.528125,confidence mean,0.525,mean accuracy,0.6872540087463557,adjusted qsr
random,848,49.776500000000006,rewards mean,0.6531425,meta-cognitive sensitivity,0.4755,confidence mean,0.5,mean accuracy,0.6419562019013128,adjusted qsr
random,849,46.348875,rewards mean,0.6505325,meta-cognitive sensitivity,0.5175,confidence mean,0.4,mean accuracy,0.646884110787172,adjusted qsr
random,850,50.37375,rewards mean,0.69515125,meta-cognitive sensitivity,0.5526249999999999,confidence mean,0.5,mean accuracy,0.6920020304039983,adjusted qsr
random,851,47.819375,rewards mean,0.6605512499999999,meta-cognitive sensitivity,0.4978749999999999,confidence mean,0.45,mean accuracy,0.6527631578947368,adjusted qsr
random,852,47.157,rewards mean,0.7023524999999999,meta-cognitive sensitivity,0.5549999999999999,confidence mean,0.4,mean accuracy,0.6999202890849187,adjusted qsr
random,853,50.608125,rewards mean,0.6810475,meta-cognitive sensitivity,0.548,confidence mean,0.5625,mean accuracy,0.6704532593933906,adjusted qsr
random,854,50.88312499999999,rewards mean,0.65655125,meta-cognitive sensitivity,0.502875,confidence mean,0.5,mean accuracy,0.6525757496876301,adjusted qsr
random,855,48.866,rewards mean,0.71858875,meta-cognitive sensitivity,0.482125,confidence mean,0.4125,mean accuracy,0.715196675900277,adjusted qsr
random,856,50.76875,rewards mean,0.6917375,meta-cognitive sensitivity,0.49225,confidence mean,0.4875,mean accuracy,0.6857666015625,adjusted qsr
random,857,51.324125,rewards mean,0.70901375,meta-cognitive sensitivity,0.4481250000000001,confidence mean,0.475,mean accuracy,0.7021897506925208,adjusted qsr
random,858,51.44862500000001,rewards mean,0.62125875,meta-cognitive sensitivity,0.562625,confidence mean,0.5625,mean accuracy,0.614191199914975,adjusted qsr
random,859,50.113,rewards mean,0.7297399999999999,meta-cognitive sensitivity,0.515,confidence mean,0.425,mean accuracy,0.7279779258642232,adjusted qsr
random,860,51.71387500000001,rewards mean,0.63556125,meta-cognitive sensitivity,0.5131249999999999,confidence mean,0.5125,mean accuracy,0.6312877446897127,adjusted qsr
random,861,50.6015,rewards mean,0.632395,meta-cognitive sensitivity,0.4967499999999999,confidence mean,0.525,mean accuracy,0.6259591880114783,adjusted qsr
random,862,50.015125,rewards mean,0.69174375,meta-cognitive sensitivity,0.482375,confidence mean,0.5,mean accuracy,0.6887143377759267,adjusted qsr
random,863,48.325125,rewards mean,0.69762125,meta-cognitive sensitivity,0.500375,confidence mean,0.4375,mean accuracy,0.6947144418992087,adjusted qsr
