run,trial,action1,state,action2,reward
10,152,X,X,D,1
10,153,X,Y,J,1
10,154,X,Y,J,1
10,155,X,Y,J,1
10,156,X,X,D,1
10,157,X,Y,J,0
10,158,X,X,D,0
10,159,Y,Y,J,0
10,160,Y,Y,K,1
10,161,X,Y,K,0
10,162,X,X,F,0
10,163,Y,Y,K,0
10,164,X,X,F,0
10,165,X,Y,J,1
10,166,X,Y,J,0
10,167,X,X,F,1
10,168,Y,X,F,0
10,169,X,Y,J,1
10,170,X,Y,J,1
10,171,X,X,F,1
10,172,X,Y,J,1
10,173,X,X,F,0
10,174,X,X,F,0
10,175,X,Y,K,1
10,176,X,X,F,0
10,177,X,X,F,0
10,178,X,X,D,0
10,179,X,X,F,1
10,180,X,Y,K,0
10,181,X,X,D,1
10,182,X,Y,K,0
10,183,Y,Y,J,1
10,184,Y,Y,J,0
10,185,Y,Y,K,1
10,186,X,X,F,0
10,187,X,X,F,0
10,188,X,X,D,0
10,189,X,X,F,1
10,190,X,X,F,0
10,191,X,X,F,1
10,192,X,Y,J,0
10,193,Y,Y,K,0
10,194,Y,Y,J,0
10,195,Y,Y,K,0
10,196,Y,Y,K,1
10,197,Y,Y,K,1
10,198,Y,Y,K,0
10,199,X,X,D,0
11,0,X,X,F,0
11,1,Y,X,F,1
11,2,Y,Y,J,1
11,3,X,Y,J,0
11,4,Y,Y,K,0
11,5,Y,X,F,0
11,6,X,Y,J,0
11,7,X,X,D,0
11,8,Y,Y,J,0
11,9,Y,X,F,0
11,10,Y,X,F,1
11,11,X,X,F,0
11,12,Y,Y,J,0
11,13,Y,Y,J,0
11,14,X,Y,K,0
11,15,Y,X,D,1
11,16,Y,Y,J,0
11,17,X,X,F,1
11,18,X,X,F,1
11,19,X,X,F,1
11,20,Y,X,F,0
11,21,X,X,F,1
11,22,Y,Y,J,0
11,23,Y,Y,K,0
11,24,Y,X,D,0
11,25,Y,Y,J,0
11,26,X,X,D,0
11,27,X,X,F,0
11,28,Y,Y,J,1
11,29,Y,X,F,0
11,30,X,X,F,1
11,31,Y,Y,J,0
11,32,X,Y,K,0
11,33,X,X,F,1
11,34,X,X,F,0
11,35,X,X,F,1
11,36,X,Y,K,0
11,37,X,Y,K,0
11,38,X,X,F,0
11,39,X,X,F,0
11,40,X,X,F,0
11,41,X,Y,K,1
11,42,X,X,D,1
11,43,X,X,F,1
11,44,X,X,F,1
11,45,X,X,F,0
11,46,Y,Y,J,0
11,47,X,X,F,0
11,48,Y,Y,J,1
11,49,Y,Y,J,1
11,50,Y,Y,J,1
11,51,Y,Y,J,1
11,52,X,X,F,1
11,53,X,X,D,0
11,54,Y,X,F,1
11,55,X,X,F,0
11,56,Y,Y,J,0
11,57,X,Y,J,1
11,58,X,X,F,1
11,59,X,X,D,0
11,60,Y,X,F,0
11,61,X,Y,J,1
11,62,Y,X,F,0
11,63,Y,Y,J,1
11,64,Y,X,F,0
11,65,Y,Y,J,1
11,66,Y,Y,J,0
11,67,Y,Y,J,1
11,68,Y,X,F,1
11,69,Y,X,F,0
11,70,X,X,F,1
11,71,X,Y,J,0
11,72,Y,Y,J,0
11,73,X,X,D,1
11,74,Y,X,F,0
11,75,Y,Y,J,1
11,76,X,X,D,1
11,77,X,X,D,0
11,78,X,Y,J,0
11,79,Y,Y,J,1
11,80,Y,X,D,0
11,81,X,X,F,1
11,82,Y,X,F,1
11,83,X,X,D,1
11,84,Y,Y,J,1
11,85,X,X,D,0
11,86,Y,Y,J,1
11,87,Y,Y,J,1
11,88,Y,Y,K,0
11,89,Y,Y,K,0
11,90,Y,Y,J,1
11,91,Y,X,F,1
11,92,X,X,F,1
11,93,X,Y,J,1
11,94,X,X,F,0
11,95,Y,Y,J,0
11,96,Y,Y,J,0
11,97,X,X,F,0
11,98,Y,X,D,0
11,99,Y,Y,J,0
11,100,,,1,0
11,101,Y,X,F,0
11,102,Y,X,F,0
11,103,X,Y,J,0
11,104,X,X,F,1
11,105,X,Y,K,0
11,106,Y,Y,K,1
11,107,X,Y,K,1
11,108,X,Y,K,0
11,109,Y,X,F,1
11,110,Y,X,F,1
11,111,Y,X,D,0
11,112,Y,Y,J,0
11,113,Y,Y,J,0
11,114,X,X,D,0
11,115,X,X,F,0
11,116,Y,Y,K,0
11,117,Y,Y,J,1
11,118,Y,Y,J,1
11,119,Y,X,D,1
11,120,Y,Y,J,0
11,121,Y,Y,J,0
11,122,X,X,D,0
11,123,X,X,D,1
11,124,Y,Y,K,0
11,125,Y,X,D,0
11,126,Y,Y,J,1
11,127,Y,Y,J,0
11,128,X,X,D,0
11,129,X,X,F,0
11,130,X,X,F,1
11,131,X,X,F,0
11,132,X,X,F,1
11,133,X,X,D,0
11,134,X,X,D,0
11,135,X,X,F,0
11,136,Y,Y,K,1
11,137,X,Y,J,0
11,138,X,X,D,0
11,139,X,X,F,0
11,140,X,X,D,0
11,141,X,X,F,0
11,142,Y,Y,J,1
11,143,Y,X,D,0
11,144,Y,Y,K,1
11,145,X,Y,K,0
11,146,Y,Y,K,1
11,147,Y,Y,K,0
11,148,Y,Y,K,0
11,149,Y,Y,J,0
11,150,Y,Y,J,0
11,151,Y,Y,J,1
11,152,X,X,F,1
11,153,X,Y,K,0
11,154,Y,Y,J,0
11,155,Y,X,F,0
11,156,X,X,F,0
11,157,X,X,F,0
11,158,X,X,D,0
11,159,Y,X,F,1
11,160,Y,X,D,1
11,161,Y,Y,J,1
11,162,X,X,D,0
11,163,Y,Y,J,1
11,164,Y,Y,K,1
11,165,Y,X,F,0
11,166,Y,Y,J,0
11,167,X,X,D,0
11,168,Y,Y,K,0
11,169,Y,Y,J,1
11,170,Y,Y,J,1
11,171,Y,Y,J,0
11,172,X,Y,K,1
11,173,Y,X,F,0
11,174,X,X,D,1
11,175,X,Y,K,1
11,176,Y,Y,J,1
11,177,X,X,F,1
11,178,Y,Y,J,1
11,179,Y,Y,K,1
11,180,Y,X,F,0
11,181,X,X,D,0
11,182,Y,X,F,0
11,183,Y,Y,K,1
11,184,Y,Y,J,1
11,185,Y,Y,J,1
11,186,X,X,F,0
11,187,Y,Y,J,0
11,188,Y,X,F,1
11,189,X,Y,J,0
11,190,X,X,F,1
11,191,X,X,D,0
11,192,Y,X,D,1
11,193,Y,Y,K,1
11,194,X,Y,K,0
11,195,X,X,F,0
11,196,X,X,F,0
11,197,X,Y,J,0
11,198,Y,Y,J,1
11,199,X,Y,K,1
12,0,Y,Y,J,0
12,1,Y,Y,J,0
12,2,Y,Y,K,0
12,3,X,Y,K,1
12,4,X,Y,K,1
12,5,X,X,F,1
12,6,X,X,F,1
12,7,X,X,F,1
12,8,X,X,F,1
12,9,X,X,F,1
12,10,X,X,F,1
12,11,X,X,F,1
12,12,X,X,F,1
12,13,X,Y,K,0
12,14,X,X,F,1
12,15,X,X,F,1
12,16,X,X,F,1
12,17,X,Y,K,0
12,18,X,X,F,1
12,19,X,Y,K,0
12,20,X,X,F,0
12,21,X,X,F,1
12,22,X,Y,J,1
12,23,X,Y,J,0
12,24,X,X,D,1
12,25,X,X,D,1
12,26,X,X,D,1
12,27,X,X,D,0
12,28,X,X,D,0
12,29,X,Y,J,0
12,30,X,Y,J,0
12,31,X,X,D,1
12,32,X,X,D,1
12,33,X,X,D,1
12,34,X,X,D,1
12,35,X,X,D,0
12,36,X,X,D,1
12,37,X,X,D,1
12,38,X,Y,J,0
12,39,X,Y,K,0
12,40,X,X,D,0
12,41,X,Y,J,1
12,42,X,X,D,0
12,43,X,Y,J,0
12,44,X,Y,J,0
12,45,X,Y,K,1
12,46,X,Y,K,1
12,47,Y,X,F,0
12,48,X,X,D,1
12,49,X,X,D,1
12,50,X,X,D,1
12,51,X,X,D,0
12,52,X,X,D,0
12,53,Y,Y,K,0
12,54,X,Y,K,1
12,55,Y,X,F,0
12,56,Y,Y,K,1
12,57,Y,X,D,0
12,58,Y,Y,K,1
12,59,Y,Y,K,1
12,60,Y,Y,K,0
12,61,Y,X,D,0
12,62,Y,Y,K,0
12,63,Y,Y,K,1
12,64,Y,Y,K,1
12,65,Y,X,F,1
12,66,Y,X,F,0
12,67,Y,Y,K,0
12,68,Y,X,D,1
12,69,X,X,D,1
12,70,X,Y,K,0
12,71,X,X,D,1
12,72,X,Y,K,0
12,73,X,X,D,1
12,74,X,X,D,0
12,75,X,X,D,0
12,76,Y,X,D,0
12,77,X,X,F,0
12,78,Y,X,D,1
12,79,Y,Y,K,1
12,80,Y,Y,K,1
12,81,Y,Y,K,1
12,82,Y,Y,K,0
12,83,Y,Y,K,0
12,84,Y,Y,K,0
12,85,Y,Y,K,0
12,86,Y,X,D,0
12,87,Y,Y,K,0
12,88,Y,Y,K,1
12,89,Y,Y,K,1
12,90,Y,Y,K,1
12,91,Y,X,D,0
12,92,Y,Y,K,1
12,93,Y,Y,K,0
12,94,Y,Y,K,0
12,95,Y,Y,K,0
12,96,Y,Y,J,0
12,97,Y,X,D,0
12,98,Y,Y,K,1
12,99,Y,Y,K,0
12,100,X,Y,K,1
12,101,X,Y,K,1
12,102,X,X,D,1
12,103,X,Y,K,1
12,104,X,X,D,0
12,105,X,Y,K,0
12,106,X,Y,K,1
12,107,X,X,D,0
12,108,X,X,F,1
12,109,X,X,D,0
12,110,X,X,F,1
12,111,X,X,F,0
12,112,X,Y,K,0
12,113,X,X,F,1
12,114,X,Y,J,0
12,115,X,X,F,0
12,116,X,X,F,1
12,117,X,X,F,1
12,118,X,Y,K,0
12,119,X,Y,J,0
12,120,X,X,F,1
12,121,X,X,F,1
12,122,X,X,F,1
12,123,X,Y,J,1
12,124,X,X,F,1
12,125,X,Y,J,1
12,126,X,X,F,0
12,127,X,X,F,0
12,128,X,X,D,0
12,129,X,X,F,0
12,130,Y,X,F,1
12,131,Y,Y,J,1
12,132,Y,Y,J,0
12,133,X,X,F,0
12,134,Y,Y,J,1
12,135,Y,X,F,1
12,136,Y,X,F,1
12,137,Y,Y,J,1
12,138,X,Y,J,1
12,139,X,X,F,0
12,140,Y,Y,J,1
12,141,X,X,F,0
12,142,Y,X,F,1
12,143,Y,Y,J,1
12,144,Y,Y,J,1
12,145,Y,Y,J,1
12,146,Y,Y,J,1
12,147,Y,Y,J,0
12,148,Y,Y,J,0
12,149,X,X,F,0
12,150,X,X,F,0
12,151,X,X,F,1
12,152,X,Y,J,1
12,153,X,X,F,0
12,154,X,X,F,1
12,155,X,X,F,1
12,156,X,X,F,1
12,157,X,X,F,0
12,158,X,X,F,1
12,159,X,X,F,1
12,160,X,X,F,0
12,161,X,X,F,1
12,162,X,X,F,0
12,163,X,X,F,1
12,164,X,Y,J,0
12,165,X,X,F,1
12,166,X,X,F,0
12,167,X,X,F,1
12,168,X,Y,J,1
12,169,X,X,F,1
12,170,X,X,F,1
12,171,X,X,F,1
12,172,X,X,F,1
12,173,X,Y,J,1
12,174,X,X,F,0
12,175,X,Y,J,0
12,176,X,X,F,1
12,177,X,X,F,1
12,178,X,X,F,0
12,179,X,X,F,1
12,180,X,X,F,1
12,181,X,X,F,1
12,182,X,X,F,1
12,183,X,X,F,1
12,184,X,X,F,1
12,185,X,Y,J,1
12,186,X,Y,J,0
12,187,X,X,F,1
12,188,X,X,F,1
12,189,X,Y,J,1
12,190,X,X,F,1
12,191,X,X,F,1
12,192,X,Y,J,1
12,193,X,Y,J,0
12,194,X,Y,J,1
12,195,X,X,F,1
12,196,X,X,F,0
12,197,X,Y,J,1
12,198,X,X,F,1
12,199,X,X,D,1
13,0,X,Y,K,0
13,1,X,X,F,1
13,2,X,Y,K,1
13,3,X,X,F,0
13,4,Y,Y,K,1
13,5,Y,Y,K,1
13,6,Y,Y,K,1
13,7,X,X,F,1
13,8,Y,Y,K,0
13,9,X,X,D,0
13,10,Y,Y,K,0
13,11,X,Y,J,0
13,12,X,Y,K,0
13,13,X,X,F,0
13,14,Y,X,F,1
13,15,X,X,F,0
13,16,Y,Y,K,1
13,17,X,X,F,0
13,18,Y,X,D,0
13,19,X,X,F,1
13,20,Y,X,F,1
13,21,Y,Y,K,0
13,22,Y,Y,K,0
13,23,Y,Y,J,1
13,24,Y,X,F,0
13,25,Y,Y,K,1
13,26,X,X,F,1
13,27,Y,Y,K,0
13,28,Y,Y,J,1
13,29,X,X,D,0
13,30,Y,Y,K,0
13,31,X,X,F,0
13,32,Y,Y,J,1
13,33,X,Y,J,1
13,34,X,X,D,1
13,35,X,X,F,1
13,36,X,X,D,0
13,37,X,Y,J,1
13,38,Y,Y,J,1
13,39,Y,Y,J,1
13,40,Y,Y,J,0
13,41,Y,Y,J,1
13,42,Y,Y,J,0
13,43,Y,Y,K,0
13,44,X,X,F,1
13,45,Y,Y,J,1
13,46,Y,Y,J,1
13,47,Y,Y,J,1
13,48,X,X,D,0
13,49,Y,Y,J,0
13,50,X,Y,J,1
13,51,Y,X,F,1
13,52,Y,Y,J,0
13,53,X,X,F,1
13,54,X,X,D,1
13,55,Y,X,F,0
13,56,X,Y,J,0
13,57,X,Y,J,1
13,58,Y,X,D,1
13,59,Y,Y,J,1
13,60,X,X,D,0
13,61,X,X,F,1
13,62,Y,Y,J,1
13,63,Y,X,F,1
13,64,X,Y,K,0
13,65,X,X,D,1
13,66,X,X,F,0
13,67,X,X,F,1
13,68,Y,Y,J,1
13,69,Y,X,D,0
13,70,X,X,F,0
13,71,Y,Y,K,1
13,72,X,X,D,1
13,73,Y,Y,J,1
13,74,X,X,F,0
13,75,Y,X,F,0
13,76,Y,X,F,0
13,77,X,X,F,0
13,78,X,X,D,0
13,79,X,Y,J,0
13,80,Y,Y,K,0
13,81,X,X,F,1
13,82,X,X,D,1
13,83,X,X,F,1
13,84,X,X,D,0
13,85,Y,Y,J,0
13,86,Y,Y,J,1
13,87,X,Y,J,1
13,88,Y,X,D,0
13,89,Y,X,F,1
13,90,Y,Y,K,0
13,91,Y,Y,J,1
13,92,Y,Y,K,1
13,93,Y,Y,J,0
13,94,X,Y,J,0
13,95,X,Y,K,0
13,96,X,Y,J,1
13,97,X,X,D,0
13,98,X,X,D,1
13,99,Y,X,D,0
13,100,X,X,F,1
13,101,Y,Y,J,0
13,102,X,X,F,1
13,103,Y,Y,J,0
13,104,X,Y,J,1
13,105,X,X,F,1
13,106,X,X,F,0
13,107,Y,Y,K,1
13,108,X,X,D,0
13,109,X,X,F,0
13,110,X,X,D,1
13,111,X,Y,J,0
13,112,Y,X,F,0
13,113,X,Y,J,0
13,114,X,X,F,0
13,115,Y,Y,J,1
13,116,Y,Y,J,1
13,117,X,X,D,1
13,118,X,Y,K,1
13,119,Y,Y,K,0
13,120,Y,Y,K,0
13,121,Y,Y,J,0
13,122,Y,Y,K,0
13,123,X,X,F,0
13,124,X,X,F,1
13,125,X,X,F,1
13,126,X,X,F,1
13,127,X,Y,K,0
13,128,X,X,F,0
13,129,X,X,D,0
13,130,X,X,F,1
13,131,X,Y,K,0
13,132,X,X,F,0
13,133,Y,Y,K,1
13,134,X,Y,J,1
13,135,Y,Y,J,0
13,136,Y,Y,J,0
13,137,Y,Y,K,0
13,138,Y,Y,K,0
13,139,Y,X,D,0
13,140,X,X,F,0
13,141,Y,Y,K,0
13,142,Y,X,F,1
13,143,X,Y,K,0
13,144,X,Y,J,1
13,145,Y,X,D,1
13,146,Y,Y,K,0
13,147,Y,Y,J,0
13,148,Y,Y,K,0
13,149,Y,X,D,0
13,150,Y,Y,K,0
13,151,Y,Y,J,1
13,152,Y,X,D,0
13,153,X,X,D,0
13,154,X,X,F,0
13,155,Y,Y,J,0
13,156,Y,Y,J,1
13,157,X,X,F,1
13,158,Y,X,F,1
13,159,X,Y,K,0
13,160,Y,X,D,0
13,161,Y,Y,J,1
13,162,Y,X,F,0
13,163,X,X,F,1
13,164,Y,X,F,0
13,165,X,Y,K,0
13,166,X,Y,J,0
13,167,X,Y,J,0
13,168,X,X,D,1
13,169,Y,Y,K,0
13,170,Y,Y,K,0
13,171,X,X,D,0
13,172,Y,X,F,1
13,173,Y,Y,J,1
13,174,X,X,D,1
13,175,Y,Y,J,0
13,176,Y,Y,K,0
13,177,Y,X,D,1
13,178,X,X,F,0
13,179,X,Y,K,1
13,180,Y,Y,K,1
13,181,Y,Y,K,0
13,182,X,X,F,0
13,183,Y,Y,K,0
13,184,X,Y,J,0
13,185,X,X,F,1
13,186,X,X,D,1
13,187,Y,Y,K,1
13,188,X,Y,K,1
13,189,Y,Y,K,1
13,190,Y,Y,K,0
13,191,X,Y,J,0
13,192,Y,Y,J,0
13,193,Y,X,F,0
13,194,X,Y,K,1
13,195,X,X,D,0
13,196,X,Y,K,1
13,197,Y,Y,K,1
13,198,X,X,F,0
13,199,X,Y,K,0
14,0,Y,Y,J,0
14,1,X,Y,J,1
14,2,X,X,F,0
14,3,X,X,D,1
14,4,Y,X,D,1
14,5,X,Y,J,1
14,6,X,X,D,1
14,7,X,Y,J,0
14,8,Y,X,D,0
14,9,Y,X,D,0
14,10,X,Y,J,1
14,11,X,X,D,1
14,12,X,X,D,0
14,13,Y,X,F,0
14,14,X,Y,K,0
14,15,X,X,F,0
14,16,X,X,D,1
14,17,X,X,D,1
14,18,Y,X,F,0
14,19,Y,Y,J,0
14,20,Y,X,F,1
14,21,X,X,D,1
14,22,Y,Y,J,1
14,23,Y,Y,J,1
14,24,Y,Y,K,0
14,25,Y,X,D,1
14,26,X,Y,J,1
14,27,X,Y,J,0
14,28,X,X,D,1
14,29,X,X,D,1
14,30,Y,Y,J,1
14,31,X,Y,J,0
14,32,X,X,D,1
14,33,X,X,F,0
14,34,Y,Y,J,0
14,35,X,X,D,0
14,36,Y,Y,K,1
14,37,Y,Y,K,1
14,38,X,X,F,1
14,39,Y,X,D,0
14,40,X,X,D,0
14,41,X,X,F,0
14,42,X,X,F,0
14,43,Y,Y,K,0
14,44,Y,X,F,1
14,45,X,X,D,1
14,46,Y,Y,K,1
14,47,Y,Y,K,0
14,48,Y,Y,J,1
14,49,Y,Y,J,1
14,50,Y,Y,J,0
14,51,Y,Y,K,0
14,52,Y,X,D,1
14,53,X,Y,J,1
14,54,Y,Y,K,1
14,55,Y,Y,K,1
14,56,Y,Y,J,0
14,57,X,Y,K,0
14,58,Y,Y,J,1
14,59,Y,Y,K,1
14,60,Y,Y,K,0
14,61,Y,Y,J,1
14,62,Y,X,F,1
14,63,Y,Y,K,0
14,64,X,X,F,1
14,65,X,X,F,0
14,66,Y,Y,K,1
14,67,Y,Y,K,1
14,68,X,X,D,0
14,69,Y,Y,K,1
14,70,X,X,D,0
14,71,Y,X,F,1
14,72,Y,Y,K,0
14,73,Y,X,D,0
14,74,Y,Y,K,0
14,75,Y,X,D,1
14,76,X,Y,K,1
14,77,X,Y,K,1
14,78,Y,Y,J,0
14,79,X,Y,J,0
14,80,X,X,F,1
14,81,Y,Y,J,1
14,82,Y,Y,J,0
14,83,Y,Y,J,0
14,84,X,X,F,1
14,85,X,X,F,0
14,86,Y,Y,K,1
14,87,X,X,D,1
14,88,Y,Y,J,0
14,89,X,X,D,0
14,90,X,X,D,0
14,91,X,Y,K,0
14,92,X,Y,J,1
14,93,X,X,F,1
14,94,Y,Y,K,0
14,95,X,X,F,1
14,96,Y,Y,J,0
14,97,Y,X,F,1
14,98,Y,Y,J,0
14,99,Y,Y,K,1
14,100,Y,Y,J,1
14,101,X,X,F,1
14,102,Y,Y,J,0
14,103,Y,Y,J,1
14,104,Y,Y,K,0
14,105,X,X,F,1
14,106,X,Y,J,1
14,107,X,X,D,1
14,108,Y,X,F,0
14,109,Y,X,D,1
14,110,Y,X,D,1
14,111,Y,Y,J,1
14,112,Y,Y,K,0
14,113,Y,X,F,1
14,114,X,X,D,0
14,115,Y,Y,K,1
14,116,Y,Y,K,1
14,117,Y,X,F,1
14,118,X,X,D,0
14,119,X,X,F,1
14,120,Y,Y,J,1
14,121,X,X,F,1
14,122,Y,X,F,0
14,123,Y,X,F,0
14,124,X,X,F,0
14,125,Y,Y,J,0
14,126,Y,Y,J,0
14,127,Y,Y,K,1
14,128,Y,Y,J,0
14,129,Y,Y,K,1
14,130,Y,Y,J,1
14,131,Y,Y,J,0
14,132,Y,Y,K,0
14,133,X,Y,J,1
14,134,X,X,F,0
14,135,Y,Y,K,1
14,136,X,X,F,1
14,137,X,X,D,1
14,138,X,Y,K,1
14,139,X,X,F,1
14,140,X,X,D,1
14,141,Y,X,F,1
14,142,Y,Y,J,1
14,143,X,X,D,1
14,144,X,X,D,0
14,145,Y,X,D,1
14,146,Y,Y,J,0
14,147,Y,Y,J,0
14,148,X,Y,K,0
14,149,X,X,D,0
14,150,Y,Y,K,0
14,151,X,Y,J,0
14,152,Y,X,F,1
14,153,X,Y,K,0
14,154,Y,X,F,1
14,155,Y,Y,J,1
14,156,X,Y,J,0
14,157,X,Y,J,1
14,158,Y,Y,K,1
14,159,X,Y,K,1
14,160,Y,X,F,0
14,161,Y,Y,J,1
14,162,Y,Y,J,1
14,163,Y,Y,K,1
14,164,X,X,D,0
14,165,X,X,D,0
14,166,Y,Y,J,1
14,167,X,X,F,1
14,168,X,X,F,1
14,169,X,Y,K,1
14,170,Y,Y,J,1
14,171,Y,Y,J,1
14,172,X,X,D,1
14,173,Y,Y,K,1
14,174,Y,Y,K,0
14,175,Y,X,F,1
14,176,Y,X,D,1
14,177,Y,Y,K,1
14,178,X,X,D,1
14,179,X,X,F,1
14,180,Y,Y,K,1
14,181,Y,X,F,1
14,182,X,X,D,1
14,183,Y,Y,J,1
14,184,X,Y,J,1
14,185,Y,Y,J,1
14,186,X,X,D,0
14,187,X,X,D,0
14,188,X,X,D,1
14,189,X,Y,J,1
14,190,Y,Y,J,1
14,191,X,X,F,0
14,192,X,X,D,1
14,193,X,X,D,0
14,194,Y,Y,J,0
14,195,X,X,D,0
14,196,X,X,F,0
14,197,X,X,D,1
14,198,X,X,F,1
14,199,X,X,D,0
15,0,X,X,D,0
15,1,X,X,D,1
15,2,X,X,D,1
15,3,X,X,D,1
15,4,X,Y,K,1
15,5,X,X,D,1
15,6,X,Y,K,1
15,7,X,X,D,0
15,8,X,X,D,1
15,9,X,X,D,0
15,10,X,X,D,1
15,11,X,Y,K,1
15,12,X,Y,K,1
15,13,X,X,D,0
15,14,X,X,D,0
15,15,Y,Y,J,0
15,16,Y,Y,K,1
15,17,Y,Y,K,0
15,18,Y,Y,K,0
15,19,X,Y,J,0
15,20,X,X,F,1
15,21,X,X,F,1
15,22,X,Y,K,0
15,23,X,X,F,1
15,24,X,X,F,0
15,25,X,X,F,1
15,26,X,X,F,0
15,27,X,X,F,0
15,28,X,Y,K,1
15,29,Y,Y,K,1
15,30,Y,Y,K,1
15,31,Y,X,F,0
15,32,Y,Y,K,0
15,33,Y,X,D,1
15,34,Y,Y,K,0
15,35,Y,Y,J,0
15,36,X,X,D,1
15,37,X,Y,J,0
15,38,X,X,D,0
15,39,X,X,D,1
15,40,X,Y,K,0
15,41,X,Y,J,0
15,42,X,X,D,1
15,43,X,X,D,0
15,44,X,Y,K,1
15,45,X,Y,K,0
15,46,X,X,F,1
15,47,X,Y,K,1
15,48,X,X,F,0
15,49,Y,Y,K,1
15,50,Y,Y,K,1
15,51,Y,X,D,0
15,52,Y,Y,K,0
15,53,Y,X,D,1
15,54,X,X,D,0
15,55,Y,X,F,0
15,56,Y,Y,J,0
15,57,Y,Y,K,1
15,58,Y,Y,K,1
15,59,Y,X,F,1
15,60,Y,Y,K,0
15,61,X,X,F,1
15,62,X,Y,K,1
15,63,X,X,F,1
15,64,X,X,F,0
15,65,X,X,F,1
15,66,X,X,F,0
15,67,X,X,F,0
15,68,X,X,D,1
15,69,X,Y,J,0
15,70,X,X,D,1
15,71,X,Y,K,1
15,72,X,X,D,0
15,73,Y,Y,K,0
15,74,X,X,D,1
15,75,X,X,D,1
15,76,X,Y,J,1
15,77,X,Y,J,1
15,78,X,X,D,0
15,79,Y,Y,J,1
15,80,X,X,F,1
15,81,X,Y,J,0
15,82,X,X,F,0
15,83,X,X,F,1
15,84,X,X,F,1
15,85,X,X,F,0
15,86,X,X,F,1
15,87,X,X,F,1
15,88,X,Y,J,0
15,89,X,Y,K,1
15,90,X,Y,K,1
15,91,Y,Y,K,0
15,92,Y,Y,K,1
15,93,X,X,F,1
15,94,X,Y,K,1
15,95,X,Y,K,0
15,96,X,Y,K,1
15,97,X,Y,K,0
15,98,X,Y,K,1
15,99,X,X,F,1
15,100,X,X,F,0
15,101,X,X,D,0
15,102,X,X,F,1
15,103,X,X,F,1
15,104,X,X,F,1
15,105,X,X,F,1
15,106,X,X,F,1
15,107,X,X,F,0
15,108,X,X,F,1
15,109,X,X,F,0
15,110,X,X,F,1
15,111,X,Y,K,1
15,112,X,Y,K,1
15,113,X,X,F,0
15,114,Y,Y,K,0
15,115,Y,Y,K,0
15,116,Y,X,D,0
15,117,X,X,F,1
15,118,X,X,F,1
15,119,X,X,F,1
15,120,X,Y,K,1
15,121,X,X,F,1
15,122,X,X,F,1
15,123,X,X,F,0
15,124,X,X,F,1
15,125,X,X,F,0
15,126,Y,X,F,1
15,127,X,X,F,1
15,128,X,X,F,1
15,129,X,X,F,1
15,130,X,X,F,1
15,131,X,Y,K,0
15,132,X,X,F,0
15,133,X,Y,J,1
15,134,X,X,F,1
15,135,X,X,F,1
15,136,X,X,F,0
15,137,Y,X,F,0
15,138,Y,Y,J,1
15,139,Y,X,F,1
15,140,Y,X,F,1
15,141,Y,X,F,0
15,142,Y,X,D,0
15,143,Y,X,F,1
15,144,Y,X,F,1
15,145,Y,Y,J,1
15,146,Y,Y,J,0
15,147,X,X,F,0
15,148,X,X,F,1
15,149,X,Y,J,1
15,150,X,X,F,1
15,151,X,X,F,1
15,152,X,Y,K,0
15,153,X,X,F,0
15,154,Y,X,D,0
15,155,X,Y,J,1
15,156,Y,Y,J,1
15,157,Y,X,F,1
15,158,Y,Y,J,1
15,159,Y,X,F,0
15,160,Y,Y,J,1
15,161,Y,X,D,1
15,162,Y,X,D,1
15,163,Y,Y,J,1
15,164,Y,Y,J,0
15,165,Y,X,D,1
15,166,X,Y,J,0
15,167,X,X,D,0
15,168,Y,Y,J,1
15,169,Y,Y,J,0
15,170,X,X,D,1
15,171,X,X,D,1
15,172,X,X,D,1
15,173,X,Y,J,0
15,174,X,X,D,1
15,175,X,X,D,0
15,176,X,X,D,1
15,177,X,X,D,1
15,178,X,Y,J,0
15,179,X,X,D,1
15,180,X,Y,K,1
15,181,X,Y,K,1
15,182,X,Y,K,0
15,183,X,X,D,1
15,184,X,X,D,1
15,185,X,X,D,0
15,186,X,X,D,0
15,187,X,Y,K,0
15,188,X,X,F,1
15,189,X,X,F,0
15,190,X,X,F,1
15,191,X,X,F,1
15,192,X,Y,K,0
15,193,X,X,F,1
15,194,X,Y,J,1
15,195,X,X,F,1
15,196,X,X,F,0
15,197,X,Y,J,1
15,198,Y,Y,J,1
15,199,Y,X,D,1
16,0,X,X,F,0
16,1,X,Y,J,0
16,2,X,Y,K,0
16,3,Y,Y,J,0
16,4,X,X,F,1
16,5,X,X,F,0
16,6,X,X,F,0
16,7,X,X,D,1
16,8,X,Y,K,1
16,9,X,X,D,1
16,10,X,X,D,1
16,11,X,Y,K,1
16,12,X,X,D,1
16,13,X,Y,K,1
16,14,X,X,D,1
16,15,X,X,D,1
16,16,X,Y,K,0
16,17,X,X,D,1
16,18,X,Y,K,1
16,19,X,X,D,0
16,20,X,X,D,0
16,21,X,X,D,0
16,22,X,X,F,1
16,23,X,X,F,0
16,24,X,X,F,1
16,25,X,X,F,0
16,26,Y,Y,K,1
16,27,Y,Y,K,1
16,28,Y,X,F,0
16,29,Y,Y,K,1
16,30,Y,X,D,1
16,31,Y,Y,K,1
16,32,Y,X,D,1
16,33,Y,Y,K,0
16,34,X,X,D,1
16,35,X,X,D,1
16,36,X,Y,K,0
