engine,run,performance_score1,performance_score1_name,behaviour_score1,behaviour_score1_name,behaviour_score2,behaviour_score2_name
llama-2-70-chat_cot,1,3.977777777777778,Average rewards,16.42222222222222,Risk,12.785714285714286,Adj Risk
llama-2-70-chat_cot,2,5.666666666666667,Average rewards,12.22222222222222,Risk,10.2,Adj Risk
llama-2-70-chat_cot,3,5.977777777777778,Average rewards,17.6,Risk,10.76,Adj Risk
llama-2-70-chat_cot,4,5.066666666666666,Average rewards,9.555555555555555,Risk,9.5,Adj Risk
llama-2-70-chat_cot,5,5.266666666666667,Average rewards,12.844444444444443,Risk,13.166666666666666,Adj Risk
llama-2-70-chat_cot,6,7.466666666666667,Average rewards,12.044444444444444,Risk,13.44,Adj Risk
llama-2-70-chat_cot,7,4.2,Average rewards,9.133333333333333,Risk,9.947368421052632,Adj Risk
llama-2-70-chat_cot,8,5.088888888888889,Average rewards,17.2,Risk,12.052631578947368,Adj Risk
hf_LongAlpaca-70B_cot,0,2.7333333333333334,Average rewards,21.4,Risk,17.571428571428573,Adj Risk
hf_LongAlpaca-70B_cot,1,0.7555555555555555,Average rewards,21.466666666666665,Risk,2.4285714285714284,Adj Risk
claude-2_sb,0,1.6,Average rewards,1.933333333333333,Risk,1.8461538461538465,Adj Risk
claude-2_sb,1,2.355555555555556,Average rewards,2.466666666666667,Risk,2.523809523809524,Adj Risk
claude-2_sb,2,1.8222222222222224,Average rewards,2.355555555555556,Risk,2.216216216216216,Adj Risk
claude-2_sb,3,5.888888888888889,Average rewards,7.155555555555556,Risk,6.625,Adj Risk
claude-2_sb,4,5.822222222222222,Average rewards,8.044444444444444,Risk,6.717948717948718,Adj Risk
claude-2_sb,5,2.577777777777778,Average rewards,3.6,Risk,2.8292682926829267,Adj Risk
claude-2_sb,6,2.4,Average rewards,3.355555555555556,Risk,3.0,Adj Risk
claude-2_sb,7,1.9777777777777776,Average rewards,2.355555555555556,Risk,2.282051282051282,Adj Risk
claude-2_sb,8,3.577777777777778,Average rewards,4.2,Risk,4.472222222222222,Adj Risk
claude-2_sb,9,2.955555555555556,Average rewards,3.866666666666666,Risk,3.5,Adj Risk
gpt-4_cot,0,2.355555555555556,Average rewards,2.355555555555556,Risk,2.355555555555556,Adj Risk
gpt-4_cot,1,1.2444444444444445,Average rewards,1.4,Risk,1.3658536585365857,Adj Risk
gpt-4_cot,2,3.355555555555556,Average rewards,3.488888888888889,Risk,3.511627906976744,Adj Risk
gpt-4_cot,3,2.8222222222222224,Average rewards,3.022222222222222,Risk,3.097560975609756,Adj Risk
gpt-4_cot,4,1.2,Average rewards,1.2666666666666666,Risk,1.2857142857142858,Adj Risk
gpt-4_cot,5,3.066666666666667,Average rewards,3.2666666666666666,Risk,3.45,Adj Risk
gpt-4_cot,6,3.555555555555556,Average rewards,3.755555555555556,Risk,3.902439024390244,Adj Risk
gpt-4_cot,7,2.6444444444444444,Average rewards,2.7555555555555555,Risk,2.833333333333333,Adj Risk
gpt-4_cot,8,2.8,Average rewards,2.933333333333333,Risk,3.0,Adj Risk
gpt-4_cot,9,2.7111111111111112,Average rewards,3.2222222222222223,Risk,3.128205128205128,Adj Risk
hf_Llama-2-70b-chat-longlora-32k_sb,0,1.3333333333333333,Average rewards,1.511111111111111,Risk,1.4634146341463414,Adj Risk
hf_Llama-2-70b-chat-longlora-32k_sb,1,1.288888888888889,Average rewards,1.4444444444444444,Risk,1.4146341463414631,Adj Risk
hf_Llama-2-70b-chat-longlora-32k_sb,2,1.1777777777777778,Average rewards,1.3555555555555556,Risk,1.261904761904762,Adj Risk
hf_Llama-2-70b-chat-longlora-32k_sb,3,1.6222222222222222,Average rewards,1.711111111111111,Risk,1.7804878048780488,Adj Risk
hf_Llama-2-70b-chat-longlora-32k_sb,4,2.0444444444444443,Average rewards,2.2444444444444445,Risk,2.13953488372093,Adj Risk
hf_Llama-2-70b-chat-longlora-32k_sb,5,1.511111111111111,Average rewards,1.5555555555555556,Risk,1.5813953488372092,Adj Risk
hf_Llama-2-70b-chat-longlora-32k_sb,6,1.2,Average rewards,1.3333333333333333,Risk,1.2857142857142858,Adj Risk
hf_Llama-2-70b-chat-longlora-32k_sb,7,1.6222222222222222,Average rewards,1.8,Risk,1.7804878048780488,Adj Risk
hf_Llama-2-70b-chat-longlora-32k_sb,8,1.1777777777777778,Average rewards,1.2222222222222223,Risk,1.2325581395348837,Adj Risk
hf_Llama-2-70b-chat-longlora-32k_sb,9,1.8444444444444448,Average rewards,1.933333333333333,Risk,1.9761904761904765,Adj Risk
hf_Llama-2-70b-chat-longlora-32k_cot,0,4.022222222222222,Average rewards,8.4,Risk,7.869565217391305,Adj Risk
hf_Llama-2-70b-chat-longlora-32k_cot,1,4.688888888888889,Average rewards,11.933333333333334,Risk,7.814814814814815,Adj Risk
hf_Llama-2-70b-chat-longlora-32k_cot,2,6.2,Average rewards,14.733333333333333,Risk,18.6,Adj Risk
hf_Llama-2-70b-chat-longlora-32k_cot,3,5.866666666666666,Average rewards,12.733333333333333,Risk,10.56,Adj Risk
hf_Llama-2-70b-chat-longlora-32k_cot,4,5.755555555555556,Average rewards,12.822222222222225,Risk,11.26086956521739,Adj Risk
hf_Llama-2-70b-chat-longlora-32k_cot,5,8.2,Average rewards,19.933333333333337,Risk,14.76,Adj Risk
hf_Llama-2-70b-chat-longlora-32k_cot,6,3.1333333333333333,Average rewards,10.355555555555556,Risk,5.875,Adj Risk
hf_Llama-2-70b-chat-longlora-32k_cot,7,4.977777777777778,Average rewards,13.866666666666667,Risk,17.23076923076923,Adj Risk
hf_Llama-2-70b-chat-longlora-32k_cot,8,6.111111111111111,Average rewards,11.911111111111111,Risk,12.5,Adj Risk
hf_Llama-2-70b-chat-longlora-32k_cot,9,6.8,Average rewards,12.444444444444445,Risk,12.75,Adj Risk
gemini-pro,0,0.4888888888888889,Average rewards,14.377777777777778,Risk,0.9565217391304348,Adj Risk
gemini-pro,1,2.1777777777777776,Average rewards,14.177777777777775,Risk,3.5,Adj Risk
gemini-pro,2,0.0444444444444444,Average rewards,16.644444444444446,Risk,0.0869565217391304,Adj Risk
text-bison@002_cot,0,2.577777777777778,Average rewards,5.2,Risk,3.135135135135135,Adj Risk
text-bison@002_cot,1,4.088888888888889,Average rewards,5.755555555555556,Risk,4.380952380952381,Adj Risk
text-bison@002_cot,2,2.2888888888888888,Average rewards,2.7555555555555555,Risk,2.710526315789474,Adj Risk
text-bison@002_sb,0,3.1777777777777776,Average rewards,4.177777777777778,Risk,3.763157894736842,Adj Risk
text-bison@002_sb,1,3.3777777777777778,Average rewards,3.733333333333333,Risk,3.707317073170732,Adj Risk
text-bison@002_sb,2,4.422222222222223,Average rewards,4.866666666666666,Risk,5.2368421052631575,Adj Risk
llama-2-70-chat_cot,9,2.4,Average rewards,14.77777777777778,Risk,9.0,Adj Risk
llama-2-70-chat_sb,0,1.5555555555555556,Average rewards,1.6666666666666667,Risk,1.627906976744186,Adj Risk
llama-2-70-chat_sb,1,1.3555555555555556,Average rewards,1.4666666666666666,Risk,1.4523809523809523,Adj Risk
llama-2-70-chat_sb,2,2.6,Average rewards,2.8,Risk,2.925,Adj Risk
llama-2-70-chat_sb,3,2.022222222222222,Average rewards,2.155555555555555,Risk,2.2195121951219514,Adj Risk
llama-2-70-chat_sb,4,0.9555555555555556,Average rewards,1.1111111111111112,Risk,1.0238095238095235,Adj Risk
llama-2-70-chat_sb,5,1.6222222222222222,Average rewards,1.711111111111111,Risk,1.738095238095238,Adj Risk
llama-2-70-chat_sb,6,1.1777777777777778,Average rewards,1.3333333333333333,Risk,1.2926829268292683,Adj Risk
llama-2-70-chat_sb,7,1.7777777777777777,Average rewards,1.8888888888888888,Risk,1.951219512195122,Adj Risk
llama-2-70-chat_sb,8,1.9111111111111112,Average rewards,2.2666666666666666,Risk,2.15,Adj Risk
llama-2-70-chat_sb,9,1.022222222222222,Average rewards,1.2666666666666666,Risk,1.0952380952380951,Adj Risk
text-bison@002,0,0.9777777777777776,Average rewards,1.1111111111111112,Risk,1.0,Adj Risk
text-bison@002,1,0.8888888888888888,Average rewards,1.0666666666666669,Risk,0.975609756097561,Adj Risk
text-bison@002,2,0.7777777777777778,Average rewards,0.8222222222222222,Risk,0.813953488372093,Adj Risk
text-bison@002,3,0.8666666666666667,Average rewards,1.022222222222222,Risk,0.975,Adj Risk
text-bison@002,4,0.9333333333333332,Average rewards,0.9777777777777776,Risk,0.9767441860465116,Adj Risk
random,10,0.8888888888888888,Average rewards,0.9333333333333333,Risk,0.9090909090909091,Adj Risk
