run,trial,task,choice,reward
24,25,2,0,1.0
24,26,4,0,1.0
24,27,4,0,0.0
24,28,3,1,1.0
24,29,1,1,0.0
24,30,2,0,1.0
24,31,3,1,0.0
24,32,1,1,0.0
24,33,4,0,1.0
24,34,4,0,1.0
24,35,1,0,1.0
24,36,3,1,1.0
24,37,2,0,0.0
24,38,3,1,0.0
24,39,1,0,0.0
24,40,4,0,1.0
24,41,3,1,1.0
24,42,3,1,1.0
24,43,4,0,0.0
24,44,2,0,1.0
24,45,2,0,1.0
24,46,2,0,1.0
24,47,1,0,0.0
24,48,1,0,0.0
24,49,3,1,1.0
24,50,3,1,1.0
24,51,2,0,1.0
24,52,4,0,0.0
24,53,3,1,0.0
24,54,2,0,0.0
24,55,3,1,1.0
24,56,4,0,1.0
24,57,4,0,1.0
24,58,2,0,1.0
24,59,1,1,0.0
24,60,2,0,1.0
24,61,1,0,0.0
24,62,4,0,1.0
24,63,1,1,1.0
24,64,4,0,1.0
24,65,3,1,0.0
24,66,3,1,1.0
24,67,4,0,1.0
24,68,2,0,0.0
24,69,1,1,1.0
24,70,1,1,0.0
24,71,2,0,1.0
24,72,1,1,0.0
24,73,2,0,1.0
24,74,3,1,1.0
24,75,4,0,0.0
24,76,1,1,0.0
24,77,2,0,1.0
24,78,4,0,1.0
24,79,3,1,1.0
24,80,4,0,0.0
24,81,4,0,1.0
24,82,4,0,1.0
24,83,3,1,1.0
24,84,1,1,0.0
24,85,1,0,0.0
24,86,3,1,1.0
24,87,3,1,1.0
24,88,4,0,1.0
24,89,2,0,1.0
24,90,2,0,1.0
24,91,1,1,1.0
24,92,3,1,0.0
24,93,2,0,1.0
24,94,1,0,0.0
24,95,2,0,0.0
25,0,3,1,1.0
25,1,3,0,1.0
25,2,1,0,0.0
25,3,3,0,0.0
25,4,4,0,1.0
25,5,4,0,1.0
25,6,2,1,0.0
25,7,3,0,0.0
25,8,4,0,1.0
25,9,2,1,0.0
25,10,2,0,1.0
25,11,1,0,0.0
25,12,1,1,1.0
25,13,2,1,1.0
25,14,4,0,0.0
25,15,1,1,0.0
25,16,4,0,0.0
25,17,3,0,0.0
25,18,3,1,1.0
25,19,2,0,1.0
25,20,4,0,1.0
25,21,2,0,0.0
25,22,4,0,1.0
25,23,1,1,0.0
25,24,2,0,1.0
25,25,1,1,0.0
25,26,2,0,1.0
25,27,4,0,1.0
25,28,1,1,1.0
25,29,1,1,0.0
25,30,3,0,0.0
25,31,3,0,0.0
25,32,3,1,1.0
25,33,1,1,0.0
25,34,1,0,1.0
25,35,4,0,1.0
25,36,2,0,1.0
25,37,1,0,0.0
25,38,4,0,0.0
25,39,4,0,1.0
25,40,3,1,1.0
25,41,4,0,1.0
25,42,3,1,0.0
25,43,2,0,1.0
25,44,2,0,1.0
25,45,3,1,1.0
25,46,2,0,0.0
25,47,1,0,0.0
25,48,4,0,1.0
25,49,2,0,0.0
25,50,1,0,0.0
25,51,3,1,0.0
25,52,2,0,1.0
25,53,3,1,1.0
25,54,3,1,1.0
25,55,1,0,0.0
25,56,2,0,1.0
25,57,1,1,1.0
25,58,4,0,0.0
25,59,4,0,1.0
25,60,4,0,1.0
25,61,1,1,0.0
25,62,2,0,1.0
25,63,3,1,1.0
25,64,1,0,0.0
25,65,4,0,1.0
25,66,4,0,1.0
25,67,3,1,0.0
25,68,3,1,1.0
25,69,3,1,1.0
25,70,2,0,1.0
25,71,1,0,1.0
25,72,4,0,0.0
25,73,2,0,1.0
25,74,2,0,0.0
25,75,1,1,0.0
25,76,1,0,0.0
25,77,3,1,1.0
25,78,2,0,1.0
25,79,4,0,1.0
25,80,3,1,1.0
25,81,3,1,1.0
25,82,4,1,0.0
25,83,1,1,0.0
25,84,3,1,1.0
25,85,1,1,1.0
25,86,2,0,0.0
25,87,1,0,0.0
25,88,3,1,0.0
25,89,2,0,1.0
25,90,2,0,1.0
25,91,1,1,0.0
25,92,4,0,1.0
25,93,2,0,1.0
25,94,4,0,1.0
25,95,4,0,1.0
26,0,1,1,0.0
26,1,4,0,1.0
26,2,1,1,1.0
26,3,4,0,1.0
26,4,2,0,0.0
26,5,1,1,0.0
26,6,3,1,1.0
26,7,3,1,0.0
26,8,3,1,1.0
26,9,2,0,1.0
26,10,2,0,1.0
26,11,3,1,1.0
26,12,4,0,0.0
26,13,2,0,1.0
26,14,4,0,1.0
26,15,1,1,0.0
26,16,3,1,0.0
26,17,2,0,0.0
26,18,2,0,1.0
26,19,1,0,0.0
26,20,1,0,0.0
26,21,4,0,0.0
26,22,4,0,1.0
26,23,4,0,1.0
26,24,2,0,1.0
26,25,1,0,0.0
26,26,3,1,1.0
26,27,3,1,1.0
26,28,4,0,1.0
26,29,3,1,1.0
26,30,2,0,1.0
26,31,1,1,1.0
26,32,1,1,0.0
26,33,4,0,0.0
26,34,2,0,1.0
26,35,4,0,1.0
26,36,3,1,1.0
26,37,1,1,0.0
26,38,2,0,0.0
26,39,3,1,0.0
26,40,4,0,1.0
26,41,2,0,1.0
26,42,1,0,0.0
26,43,3,1,1.0
26,44,4,0,1.0
26,45,2,0,1.0
26,46,1,1,1.0
26,47,3,1,1.0
26,48,4,0,1.0
26,49,2,0,1.0
26,50,3,1,0.0
26,51,3,1,1.0
26,52,1,1,0.0
26,53,1,1,1.0
26,54,1,1,0.0
26,55,2,0,0.0
26,56,4,0,1.0
26,57,2,0,1.0
26,58,3,1,1.0
26,59,4,0,1.0
26,60,4,0,0.0
26,61,2,0,1.0
26,62,3,1,1.0
26,63,1,1,0.0
26,64,2,0,1.0
26,65,4,0,1.0
26,66,3,1,1.0
26,67,3,1,0.0
26,68,3,1,1.0
26,69,1,1,0.0
26,70,1,1,1.0
26,71,4,0,1.0
26,72,3,1,1.0
26,73,2,0,1.0
26,74,2,0,1.0
26,75,2,0,0.0
26,76,4,0,1.0
26,77,1,1,0.0
26,78,4,0,0.0
26,79,1,1,0.0
26,80,4,0,1.0
26,81,1,1,0.0
26,82,4,0,0.0
26,83,3,1,1.0
26,84,2,0,1.0
26,85,1,1,1.0
26,86,2,0,1.0
26,87,1,1,0.0
26,88,2,0,1.0
26,89,1,1,0.0
26,90,4,0,1.0
26,91,3,1,1.0
26,92,2,0,0.0
26,93,4,0,1.0
26,94,3,1,0.0
26,95,3,1,1.0
27,0,1,1,0.0
27,1,2,1,0.0
27,2,2,1,0.0
27,3,4,1,1.0
27,4,1,1,1.0
27,5,2,0,0.0
27,6,2,0,1.0
27,7,3,1,1.0
27,8,4,1,1.0
27,9,4,1,0.0
27,10,1,1,0.0
27,11,4,1,1.0
27,12,1,0,0.0
27,13,3,1,1.0
27,14,3,1,1.0
27,15,3,1,0.0
27,16,4,1,1.0
27,17,3,1,1.0
27,18,4,1,1.0
27,19,4,1,1.0
27,20,2,0,1.0
27,21,2,0,1.0
27,22,1,1,0.0
27,23,3,1,1.0
27,24,3,1,1.0
27,25,1,0,1.0
27,26,1,0,0.0
27,27,3,1,0.0
27,28,2,0,1.0
27,29,1,0,0.0
27,30,4,1,0.0
27,31,2,0,0.0
27,32,3,1,1.0
27,33,3,1,0.0
27,34,4,1,1.0
27,35,4,1,1.0
27,36,3,1,1.0
27,37,2,0,1.0
27,38,1,0,0.0
27,39,2,0,1.0
27,40,2,0,1.0
27,41,1,0,0.0
27,42,3,1,1.0
27,43,4,1,0.0
27,44,2,0,0.0
27,45,4,1,1.0
27,46,1,1,0.0
27,47,1,1,1.0
27,48,4,1,1.0
27,49,2,0,0.0
27,50,3,1,1.0
27,51,3,1,0.0
27,52,2,0,1.0
27,53,3,1,1.0
27,54,1,1,0.0
27,55,1,1,0.0
27,56,3,1,1.0
27,57,1,1,1.0
27,58,4,1,1.0
27,59,4,1,0.0
27,60,2,0,1.0
27,61,4,1,1.0
27,62,1,1,0.0
27,63,2,0,1.0
27,64,3,1,1.0
27,65,4,1,0.0
27,66,4,1,1.0
27,67,1,1,0.0
27,68,2,0,0.0
27,69,3,1,0.0
27,70,1,1,0.0
27,71,1,1,1.0
27,72,2,0,1.0
27,73,3,1,1.0
27,74,2,0,1.0
27,75,4,1,1.0
27,76,3,1,1.0
27,77,4,1,1.0
27,78,1,1,0.0
27,79,2,0,1.0
27,80,1,1,1.0
27,81,3,1,1.0
27,82,3,1,0.0
27,83,1,1,0.0
27,84,1,0,0.0
27,85,4,1,1.0
27,86,4,1,1.0
27,87,2,0,1.0
27,88,4,1,1.0
27,89,3,1,1.0
27,90,2,0,0.0
27,91,3,1,1.0
27,92,4,1,0.0
27,93,1,0,0.0
27,94,2,0,1.0
27,95,2,0,1.0
28,0,2,0,1.0
28,1,3,0,1.0
28,2,4,0,1.0
28,3,2,0,1.0
28,4,2,0,0.0
28,5,3,0,0.0
28,6,4,0,1.0
28,7,1,1,1.0
28,8,1,1,0.0
28,9,4,0,0.0
28,10,1,1,0.0
28,11,3,0,0.0
28,12,3,1,1.0
28,13,2,0,1.0
28,14,4,1,1.0
28,15,1,0,0.0
28,16,4,1,1.0
28,17,3,1,1.0
28,18,2,0,1.0
28,19,3,1,1.0
28,20,1,0,0.0
28,21,2,0,0.0
28,22,2,0,1.0
28,23,3,1,0.0
28,24,4,1,1.0
28,25,4,1,0.0
28,26,2,0,1.0
28,27,1,1,0.0
28,28,1,1,0.0
28,29,3,1,1.0
28,30,1,0,1.0
28,31,4,1,1.0
28,32,2,0,0.0
28,33,3,1,0.0
28,34,1,0,1.0
28,35,4,1,0.0
28,36,3,1,1.0
28,37,4,1,1.0
28,38,4,1,1.0
28,39,3,1,1.0
28,40,1,0,0.0
28,41,4,1,1.0
28,42,2,0,1.0
28,43,1,0,0.0
28,44,2,0,1.0
28,45,3,1,1.0
28,46,2,0,1.0
28,47,1,0,0.0
28,48,3,1,1.0
28,49,4,1,1.0
28,50,1,1,0.0
28,51,2,0,1.0
28,52,2,0,0.0
28,53,1,0,0.0
28,54,4,1,1.0
28,55,3,1,1.0
28,56,2,0,1.0
28,57,4,1,1.0
28,58,2,0,1.0
28,59,3,1,1.0
28,60,4,1,0.0
28,61,1,0,0.0
28,62,1,1,1.0
28,63,3,1,0.0
28,64,1,1,0.0
28,65,3,1,1.0
28,66,1,1,0.0
28,67,4,1,0.0
28,68,2,0,1.0
28,69,3,1,0.0
28,70,3,1,1.0
28,71,4,1,1.0
28,72,1,1,0.0
28,73,4,1,1.0
28,74,2,0,1.0
28,75,4,1,1.0
28,76,2,0,0.0
28,77,2,0,1.0
28,78,3,1,1.0
28,79,1,1,1.0
28,80,2,0,1.0
28,81,2,0,1.0
28,82,2,0,1.0
28,83,2,0,0.0
28,84,3,1,0.0
28,85,1,1,0.0
28,86,1,0,1.0
28,87,4,1,1.0
28,88,3,1,1.0
28,89,3,1,1.0
28,90,1,0,0.0
28,91,4,1,1.0
28,92,4,1,1.0
28,93,4,1,0.0
28,94,3,1,1.0
28,95,1,0,0.0
29,0,3,0,0.0
29,1,3,1,1.0
29,2,3,0,1.0
29,3,4,1,1.0
29,4,1,0,1.0
29,5,4,1,0.0
29,6,1,0,0.0
29,7,4,1,1.0
29,8,1,1,0.0
29,9,2,0,1.0
29,10,2,0,0.0
29,11,2,0,0.0
29,12,2,0,1.0
29,13,4,1,1.0
29,14,1,0,0.0
29,15,3,1,1.0
29,16,2,0,1.0
29,17,1,1,0.0
29,18,3,1,1.0
29,19,1,0,1.0
29,20,2,0,1.0
29,21,4,1,0.0
29,22,1,0,0.0
29,23,3,1,1.0
29,24,1,0,0.0
29,25,3,1,0.0
29,26,4,1,1.0
29,27,4,1,1.0
29,28,2,0,1.0
29,29,3,1,1.0
29,30,4,1,1.0
29,31,2,0,0.0
29,32,2,0,1.0
29,33,1,0,0.0
29,34,3,1,1.0
29,35,1,0,0.0
29,36,2,0,0.0
29,37,3,1,1.0
29,38,3,0,1.0
29,39,4,0,1.0
29,40,2,1,0.0
29,41,1,0,0.0
29,42,1,0,0.0
29,43,4,1,1.0
29,44,2,0,1.0
29,45,4,1,0.0
29,46,4,0,1.0
29,47,3,1,1.0
29,48,1,0,1.0
29,49,2,0,0.0
29,50,3,1,1.0
29,51,1,0,0.0
29,52,3,1,1.0
29,53,3,0,1.0
29,54,3,1,1.0
29,55,1,0,0.0
29,56,4,1,1.0
29,57,4,1,0.0
29,58,1,0,0.0
29,59,2,1,0.0
29,60,2,0,1.0
29,61,4,1,1.0
29,62,4,0,1.0
29,63,2,0,1.0
29,64,4,1,0.0
29,65,4,0,1.0
29,66,3,1,1.0
29,67,3,0,0.0
29,68,3,1,1.0
29,69,1,1,0.0
29,70,2,0,1.0
29,71,3,1,0.0
29,72,4,1,1.0
29,73,2,0,1.0
29,74,1,0,0.0
29,75,4,1,1.0
29,76,2,0,1.0
29,77,2,0,0.0
29,78,1,0,1.0
29,79,1,1,0.0
29,80,3,1,1.0
29,81,2,0,1.0
29,82,3,1,1.0
29,83,3,0,0.0
29,84,4,1,1.0
29,85,1,0,0.0
29,86,4,1,1.0
29,87,1,1,1.0
29,88,4,1,0.0
29,89,1,1,0.0
29,90,2,0,1.0
29,91,2,0,1.0
29,92,1,0,0.0
29,93,2,0,0.0
29,94,3,1,0.0
29,95,4,1,1.0
30,0,4,0,1.0
30,1,1,1,0.0
30,2,4,1,0.0
30,3,1,1,0.0
30,4,1,0,1.0
30,5,2,0,1.0
30,6,2,0,0.0
30,7,2,1,0.0
30,8,3,0,0.0
30,9,3,1,0.0
30,10,2,1,0.0
30,11,3,0,0.0
30,12,1,0,0.0
30,13,3,0,0.0
30,14,4,0,1.0
30,15,4,1,1.0
30,16,2,1,0.0
30,17,3,1,0.0
30,18,1,1,0.0
30,19,4,0,0.0
30,20,2,0,1.0
30,21,1,1,0.0
30,22,3,0,0.0
30,23,2,0,0.0
30,24,2,0,1.0
30,25,4,0,0.0
30,26,1,1,1.0
30,27,3,0,0.0
30,28,1,1,0.0
30,29,4,1,1.0
30,30,4,1,1.0
30,31,3,1,1.0
30,32,3,1,0.0
30,33,4,1,0.0
30,34,1,0,0.0
30,35,2,0,1.0
30,36,2,1,0.0
30,37,2,0,1.0
30,38,2,0,0.0
30,39,1,0,1.0
30,40,1,0,0.0
30,41,4,0,1.0
30,42,3,1,1.0
30,43,4,1,1.0
30,44,1,0,0.0
30,45,4,1,1.0
30,46,3,1,1.0
30,47,3,1,1.0
30,48,3,1,0.0
30,49,4,0,1.0
30,50,1,1,0.0
30,51,2,0,0.0
30,52,2,1,0.0
30,53,1,0,0.0
30,54,1,0,0.0
30,55,4,1,0.0
30,56,3,1,1.0
30,57,3,1,1.0
30,58,3,0,0.0
30,59,2,1,0.0
30,60,2,0,1.0
30,61,1,0,1.0
30,62,4,0,1.0
30,63,4,0,1.0
30,64,3,1,1.0
30,65,2,1,1.0
30,66,4,0,1.0
30,67,3,1,1.0
30,68,3,1,0.0
30,69,3,0,0.0
30,70,1,0,0.0
30,71,1,1,1.0
30,72,2,1,0.0
30,73,2,0,1.0
30,74,4,0,1.0
30,75,1,1,0.0
30,76,4,0,1.0
30,77,2,0,1.0
30,78,4,0,0.0
30,79,1,0,0.0
30,80,3,1,1.0
30,81,3,1,0.0
30,82,3,0,0.0
30,83,1,1,1.0
30,84,3,0,0.0
30,85,1,1,0.0
30,86,2,0,1.0
30,87,2,0,0.0
30,88,4,0,1.0
30,89,4,0,0.0
30,90,4,0,1.0
30,91,2,0,1.0
30,92,1,1,0.0
30,93,4,0,0.0
30,94,1,1,0.0
30,95,2,0,1.0
31,0,2,1,0.0
31,1,3,0,1.0
31,2,4,1,0.0
31,3,2,1,1.0
31,4,3,1,1.0
31,5,4,1,1.0
31,6,2,1,0.0
31,7,1,1,1.0
31,8,1,1,0.0
31,9,2,1,0.0
31,10,1,1,0.0
31,11,1,1,0.0
31,12,3,0,0.0
31,13,3,1,1.0
31,14,4,0,1.0
31,15,4,0,1.0
31,16,3,1,1.0
31,17,4,0,1.0
31,18,2,1,0.0
31,19,4,0,1.0
31,20,3,1,1.0
31,21,1,0,1.0
31,22,1,0,0.0
31,23,4,0,0.0
31,24,3,1,1.0
31,25,1,0,0.0
31,26,3,1,0.0
31,27,2,0,0.0
31,28,2,0,1.0
31,29,1,0,0.0
31,30,4,0,1.0
31,31,2,1,0.0
31,32,4,0,1.0
31,33,4,0,1.0
31,34,2,0,1.0
31,35,2,0,1.0
31,36,2,0,0.0
31,37,1,0,1.0
31,38,4,0,0.0
31,39,3,1,0.0
31,40,1,0,0.0
31,41,4,0,1.0
31,42,1,1,0.0
31,43,3,1,1.0
31,44,3,1,1.0
31,45,3,1,1.0
31,46,1,0,0.0
31,47,2,0,1.0
31,48,2,0,1.0
31,49,4,0,0.0
31,50,3,1,1.0
31,51,1,0,1.0
31,52,4,0,1.0
31,53,1,0,0.0
31,54,4,0,1.0
31,55,2,0,1.0
31,56,3,1,1.0
31,57,3,1,0.0
31,58,4,0,1.0
31,59,1,0,0.0
31,60,3,1,1.0
31,61,2,0,1.0
31,62,2,0,0.0
31,63,1,0,0.0
31,64,3,1,1.0
31,65,4,0,1.0
31,66,2,0,1.0
31,67,2,0,0.0
31,68,1,0,0.0
31,69,3,1,1.0
31,70,1,0,0.0
31,71,4,0,1.0
31,72,3,1,0.0
31,73,3,1,1.0
31,74,2,0,1.0
31,75,2,0,1.0
31,76,1,0,0.0
31,77,4,0,0.0
31,78,1,0,1.0
31,79,4,0,1.0
31,80,1,0,0.0
31,81,3,1,1.0
31,82,4,0,1.0
31,83,1,0,0.0
31,84,2,0,1.0
31,85,3,1,1.0
31,86,2,0,1.0
31,87,4,0,1.0
31,88,1,0,0.0
31,89,1,1,1.0
31,90,3,1,1.0
31,91,3,1,0.0
31,92,2,0,0.0
31,93,4,0,1.0
31,94,2,0,1.0
31,95,4,0,0.0
32,0,3,0,0.0
32,1,1,0,0.0
32,2,4,0,1.0
32,3,3,1,0.0
32,4,4,0,1.0
32,5,1,1,1.0
32,6,2,1,0.0
32,7,1,0,0.0
32,8,1,1,0.0
32,9,2,1,0.0
32,10,4,1,0.0
32,11,3,1,1.0
32,12,2,1,0.0
32,13,2,0,0.0
32,14,4,0,1.0
32,15,3,1,1.0
32,16,1,0,0.0
32,17,1,1,0.0
32,18,4,0,1.0
32,19,3,1,1.0
32,20,2,0,1.0
32,21,4,0,1.0
32,22,3,1,1.0
32,23,3,1,1.0
32,24,3,1,0.0
32,25,2,0,0.0
32,26,2,1,0.0
32,27,2,1,0.0
32,28,1,0,1.0
32,29,4,0,0.0
32,30,1,0,0.0
32,31,4,0,1.0
32,32,2,0,1.0
32,33,3,1,1.0
32,34,2,0,1.0
32,35,2,0,0.0
32,36,4,0,1.0
32,37,3,1,1.0
32,38,4,0,0.0
32,39,3,1,1.0
32,40,4,0,1.0
32,41,1,0,0.0
32,42,2,0,1.0
32,43,4,0,1.0
32,44,3,1,0.0
32,45,1,1,1.0
32,46,1,1,0.0
32,47,1,1,0.0
32,48,1,1,0.0
32,49,1,0,1.0
32,50,4,0,1.0
32,51,2,0,0.0
32,52,4,0,0.0
32,53,3,1,1.0
32,54,3,1,1.0
32,55,4,0,1.0
32,56,2,0,1.0
32,57,1,1,0.0
32,58,4,0,1.0
32,59,1,0,0.0
32,60,2,0,1.0
32,61,3,1,0.0
32,62,2,1,0.0
32,63,3,1,1.0
32,64,4,0,0.0
32,65,4,0,1.0
32,66,2,0,1.0
32,67,1,1,1.0
32,68,2,0,0.0
32,69,2,1,0.0
32,70,3,1,1.0
32,71,2,0,1.0
32,72,1,1,0.0
32,73,4,0,1.0
32,74,1,1,0.0
32,75,1,0,0.0
32,76,3,1,0.0
32,77,4,0,1.0
32,78,3,1,1.0
32,79,3,1,1.0
32,80,2,1,0.0
32,81,1,0,0.0
32,82,3,1,1.0
32,83,2,0,1.0
32,84,3,0,1.0
32,85,4,0,0.0
32,86,1,0,1.0
32,87,2,0,1.0
32,88,4,0,1.0
32,89,3,1,1.0
32,90,1,1,0.0
32,91,1,0,0.0
32,92,4,0,1.0
32,93,3,1,1.0
32,94,2,0,0.0
32,95,4,0,1.0
33,0,1,0,0.0
33,1,2,0,1.0
33,2,3,1,1.0
33,3,4,0,0.0
33,4,2,1,1.0
33,5,4,1,1.0
33,6,1,0,0.0
33,7,2,1,0.0
33,8,1,1,0.0
33,9,3,1,0.0
33,10,3,0,0.0
33,11,1,1,1.0
33,12,3,0,0.0
33,13,4,0,1.0
33,14,2,1,0.0
33,15,4,0,1.0
33,16,3,0,0.0
33,17,2,0,1.0
33,18,1,1,0.0
33,19,1,1,0.0
33,20,3,0,0.0
33,21,4,0,1.0
33,22,2,0,1.0
33,23,3,0,0.0
33,24,2,0,1.0
33,25,2,0,0.0
33,26,4,0,1.0
33,27,1,1,0.0
33,28,3,0,1.0
33,29,1,1,1.0
33,30,4,0,0.0
33,31,4,0,1.0
33,32,4,1,1.0
33,33,3,0,0.0
33,34,1,1,0.0
33,35,4,0,1.0
33,36,2,0,1.0
33,37,3,0,0.0
33,38,3,0,1.0
33,39,2,0,1.0
33,40,1,1,1.0
33,41,1,1,0.0
33,42,3,1,1.0
33,43,1,1,0.0
33,44,2,0,0.0
33,45,4,0,1.0
33,46,2,0,1.0
33,47,4,0,0.0
33,48,4,0,0.0
33,49,2,0,1.0
33,50,4,1,1.0
33,51,3,0,1.0
33,52,1,1,0.0
33,53,1,1,0.0
33,54,3,0,0.0
33,55,2,0,0.0
33,56,1,1,0.0
33,57,2,0,1.0
33,58,1,1,1.0
33,59,2,1,0.0
33,60,4,1,1.0
33,61,4,0,1.0
33,62,3,0,0.0
33,63,3,0,0.0
33,64,3,0,0.0
33,65,1,1,0.0
33,66,1,1,0.0
33,67,3,1,0.0
33,68,1,1,1.0
33,69,4,1,1.0
33,70,2,0,1.0
33,71,2,0,0.0
33,72,2,0,1.0
33,73,2,1,0.0
33,74,3,1,1.0
33,75,3,0,0.0
33,76,4,1,1.0
33,77,4,1,0.0
33,78,1,1,0.0
33,79,4,1,1.0
33,80,1,1,0.0
33,81,4,1,1.0
33,82,2,0,1.0
33,83,1,0,0.0
33,84,1,1,1.0
33,85,4,1,1.0
33,86,2,1,0.0
33,87,4,1,1.0
33,88,3,1,1.0
33,89,3,0,0.0
33,90,2,0,1.0
33,91,2,0,0.0
33,92,3,1,1.0
33,93,3,0,1.0
33,94,1,1,0.0
33,95,4,1,0.0
34,0,2,1,0.0
34,1,3,0,0.0
34,2,1,0,0.0
34,3,3,1,0.0
34,4,1,1,0.0
34,5,4,0,1.0
34,6,4,0,1.0
34,7,1,0,0.0
34,8,3,1,1.0
34,9,4,0,0.0
34,10,2,0,0.0
34,11,3,0,0.0
34,12,1,1,1.0
34,13,2,1,0.0
34,14,4,1,1.0
34,15,2,1,0.0
34,16,4,0,1.0
34,17,2,0,1.0
34,18,4,0,1.0
34,19,4,0,1.0
34,20,3,0,0.0
34,21,3,1,1.0
34,22,4,1,0.0
34,23,2,0,0.0
34,24,1,0,0.0
34,25,2,1,0.0
34,26,1,1,1.0
34,27,2,1,0.0
34,28,3,1,0.0
34,29,3,0,0.0
34,30,1,0,0.0
34,31,1,1,0.0
34,32,2,0,0.0
34,33,4,0,1.0
34,34,4,0,1.0
34,35,2,1,0.0
34,36,1,0,1.0
34,37,3,1,1.0
34,38,1,1,0.0
34,39,1,1,0.0
34,40,3,1,1.0
34,41,2,0,1.0
34,42,3,0,0.0
34,43,2,0,1.0
34,44,4,0,0.0
34,45,4,0,1.0
34,46,1,1,0.0
34,47,3,0,1.0
34,48,4,1,1.0
34,49,1,0,1.0
34,50,3,0,0.0
34,51,2,0,1.0
34,52,4,1,0.0
34,53,3,0,1.0
34,54,1,1,0.0
34,55,2,1,0.0
34,56,3,0,0.0
34,57,1,0,0.0
34,58,2,1,0.0
34,59,4,0,1.0
34,60,2,1,1.0
34,61,3,1,1.0
34,62,1,0,0.0
34,63,4,0,1.0
34,64,3,1,1.0
34,65,2,1,1.0
34,66,2,0,1.0
34,67,4,0,1.0
34,68,1,0,1.0
34,69,4,1,0.0
34,70,1,0,0.0
34,71,3,1,1.0
34,72,2,1,0.0
34,73,3,1,1.0
34,74,4,0,1.0
34,75,1,0,0.0
34,76,1,0,0.0
34,77,2,1,0.0
34,78,4,0,1.0
34,79,3,1,0.0
34,80,1,1,0.0
34,81,4,0,0.0
34,82,3,1,1.0
34,83,1,1,1.0
34,84,4,0,1.0
34,85,3,1,1.0
34,86,3,0,1.0
34,87,2,0,1.0
34,88,2,1,1.0
34,89,2,1,0.0
34,90,4,0,1.0
34,91,1,0,0.0
34,92,2,1,0.0
34,93,3,1,1.0
34,94,4,0,1.0
34,95,1,1,0.0
35,0,2,0,0.0
35,1,2,1,0.0
35,2,4,1,1.0
35,3,2,0,1.0
35,4,1,1,0.0
35,5,1,0,0.0
35,6,2,0,1.0
35,7,4,1,1.0
35,8,4,1,1.0
35,9,3,1,0.0
35,10,1,0,1.0
35,11,3,0,0.0
35,12,4,1,0.0
35,13,1,0,0.0
35,14,3,0,0.0
35,15,3,1,1.0
35,16,2,0,1.0
35,17,2,0,0.0
35,18,4,1,1.0
35,19,1,0,0.0
35,20,4,1,1.0
35,21,1,1,0.0
35,22,4,1,0.0
35,23,3,1,1.0
35,24,4,1,1.0
35,25,1,1,0.0
35,26,3,1,1.0
35,27,2,0,1.0
35,28,2,0,1.0
35,29,3,1,1.0
35,30,1,1,1.0
35,31,3,1,0.0
35,32,2,0,1.0
35,33,3,1,1.0
35,34,3,1,1.0
35,35,1,0,0.0
35,36,4,1,0.0
35,37,3,1,0.0
35,38,4,1,1.0
35,39,2,0,1.0
35,40,1,1,0.0
35,41,2,0,0.0
35,42,3,1,1.0
35,43,4,1,1.0
35,44,4,1,1.0
35,45,2,0,1.0
35,46,1,1,1.0
35,47,1,1,0.0
35,48,1,1,0.0
35,49,1,1,0.0
35,50,4,1,1.0
35,51,3,1,0.0
35,52,3,1,1.0
35,53,1,0,1.0
35,54,3,1,1.0
35,55,2,0,1.0
35,56,3,1,1.0
35,57,4,1,0.0
35,58,2,0,1.0
35,59,2,0,1.0
35,60,4,1,1.0
35,61,2,0,0.0
35,62,1,0,0.0
35,63,4,1,1.0
35,64,1,0,0.0
35,65,2,0,1.0
35,66,2,0,0.0
35,67,3,1,1.0
35,68,3,1,1.0
35,69,4,1,1.0
35,70,3,1,1.0
35,71,4,1,1.0
35,72,1,0,1.0
35,73,4,1,0.0
35,74,4,1,1.0
35,75,1,0,0.0
35,76,2,0,1.0
35,77,1,1,0.0
35,78,2,0,1.0
35,79,3,1,0.0
35,80,2,0,0.0
35,81,2,0,1.0
35,82,4,1,1.0
35,83,1,0,1.0
35,84,1,0,0.0
35,85,3,1,0.0
35,86,1,1,0.0
35,87,3,1,1.0
35,88,3,1,1.0
35,89,4,1,1.0
35,90,2,0,1.0
35,91,4,1,0.0
35,92,3,1,1.0
35,93,1,0,0.0
35,94,2,0,1.0
35,95,4,1,1.0
36,0,3,0,0.0
36,1,4,1,1.0
36,2,1,0,0.0
36,3,2,0,1.0
36,4,3,1,1.0
36,5,1,0,0.0
36,6,4,0,0.0
36,7,4,1,1.0
36,8,4,1,1.0
36,9,2,1,1.0
36,10,3,0,1.0
36,11,3,0,0.0
36,12,1,1,1.0
36,13,2,1,0.0
36,14,1,0,0.0
36,15,2,1,0.0
36,16,1,0,0.0
36,17,2,1,0.0
36,18,3,0,0.0
36,19,1,1,0.0
36,20,3,0,0.0
36,21,2,1,0.0
36,22,2,0,1.0
36,23,3,0,0.0
36,24,4,1,1.0
36,25,4,1,0.0
36,26,4,1,1.0
36,27,1,1,0.0
36,28,3,0,1.0
36,29,4,1,1.0
36,30,1,1,1.0
36,31,2,1,1.0
36,32,4,1,0.0
36,33,3,0,0.0
36,34,2,1,1.0
36,35,2,1,0.0
36,36,2,1,0.0
36,37,1,1,0.0
